Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
SRR23610875_GSM7062173_P_4T_17_Homo_sapiens_RNA-Seq	(1, 36.5319)	(2, 36.666)	(3, 36.7199)	(4, 36.7405)	(5, 36.7914)	(6, 36.8047)	(7, 25.3393)	(8, 36.6313)	(9, 23.9348)	(10, 36.6834)	(11, 36.7995)	(12, 36.7835)	(13, 36.7975)	(14, 36.7888)	(15, 36.7915)	(16, 36.7898)	(17, 36.7956)	(18, 36.7899)	(19, 36.7824)	(20, 36.7771)	(21, 36.7646)	(22, 36.769)	(23, 36.7412)	(24, 36.7253)	(25, 36.7226)	(26, 36.7158)	(27, 36.701)	(28, 36.7133)	(29, 36.6975)	(30, 36.6928)	(31, 36.6891)	(32, 36.6955)	(33, 36.6841)	(34, 36.6922)	(35, 36.6719)	(36, 36.6739)	(37, 36.6461)	(38, 36.6484)	(39, 36.6534)	(40, 36.6336)	(41, 36.6533)	(42, 36.6558)	(43, 36.6639)	(44, 36.6485)	(45, 36.6239)	(46, 36.6289)	(47, 36.6198)	(48, 36.6202)	(49, 36.6151)	(50, 36.642)	(51, 36.6341)	(52, 36.6288)	(53, 36.6306)	(54, 36.5989)	(55, 36.5915)	(56, 36.614)	(57, 36.5779)	(58, 36.5857)	(59, 36.5702)	(60, 36.5773)	(61, 36.5408)	(62, 36.4944)	(63, 36.4725)	(64, 36.5235)	(65, 36.5019)	(66, 36.5165)	(67, 36.5133)	(68, 36.4798)	(69, 36.5078)	(70, 36.4868)	(71, 36.5067)	(72, 36.4595)	(73, 36.5021)	(74, 36.4688)	(75, 36.4299)	(76, 36.3971)	(77, 36.3749)	(78, 36.3775)	(79, 36.3938)	(80, 36.3641)	(81, 36.3425)	(82, 36.3053)	(83, 36.2648)	(84, 36.3178)	(85, 36.2684)	(86, 36.2027)	(87, 36.215)	(88, 36.2632)	(89, 36.1916)	(90, 36.1957)	(91, 36.1887)	(92, 36.1543)	(93, 36.1454)	(94, 36.1504)	(95, 36.1351)	(96, 36.0147)	(97, 36.0691)	(98, 36.0392)	(99, 35.9622)	(100, 34.0569)
SRR23610883_GSM7062141_I_6M_1_Homo_sapiens_RNA-Seq	(1, 36.6657)	(2, 36.6906)	(3, 36.7632)	(4, 36.7555)	(5, 36.7747)	(6, 36.7948)	(7, 24.2139)	(8, 36.7734)	(9, 23.5364)	(10, 36.7997)	(11, 36.7807)	(12, 36.7655)	(13, 36.763)	(14, 36.7546)	(15, 36.7692)	(16, 36.7692)	(17, 36.7669)	(18, 36.7568)	(19, 36.7507)	(20, 36.7332)	(21, 36.7334)	(22, 36.7126)	(23, 36.6789)	(24, 36.6766)	(25, 36.679)	(26, 36.6534)	(27, 36.6538)	(28, 36.6492)	(29, 36.636)	(30, 36.6384)	(31, 36.6387)	(32, 36.6517)	(33, 36.6398)	(34, 36.6462)	(35, 36.6149)	(36, 36.604)	(37, 36.5845)	(38, 36.5704)	(39, 36.5997)	(40, 36.5804)	(41, 36.5959)	(42, 36.6024)	(43, 36.5986)	(44, 36.5895)	(45, 36.572)	(46, 36.566)	(47, 36.5794)	(48, 36.5904)	(49, 36.5813)	(50, 36.5571)	(51, 36.5606)	(52, 36.5615)	(53, 36.5665)	(54, 36.5678)	(55, 36.5414)	(56, 36.5246)	(57, 36.5192)	(58, 36.5254)	(59, 36.5242)	(60, 36.5043)	(61, 36.4541)	(62, 36.4364)	(63, 36.443)	(64, 36.446)	(65, 36.3918)	(66, 36.4473)	(67, 36.4494)	(68, 36.4343)	(69, 36.4218)	(70, 36.4292)	(71, 36.4372)	(72, 36.4181)	(73, 36.4232)	(74, 36.4092)	(75, 36.4008)	(76, 36.3854)	(77, 36.3555)	(78, 36.3633)	(79, 36.3594)	(80, 36.3149)	(81, 36.3195)	(82, 36.3133)	(83, 36.3014)	(84, 36.2879)	(85, 36.3003)	(86, 36.2431)	(87, 36.2325)	(88, 36.1887)	(89, 36.206)	(90, 36.1892)	(91, 36.1562)	(92, 36.1418)	(93, 36.183)	(94, 36.1519)	(95, 36.1229)	(96, 36.1043)	(97, 36.0592)	(98, 35.9998)	(99, 35.9364)	(100, 35.7508)
SRR23610889_GSM7062135_I_4T_9_Homo_sapiens_RNA-Seq	(1, 36.6626)	(2, 36.6864)	(3, 36.7618)	(4, 36.7547)	(5, 36.7731)	(6, 36.7917)	(7, 24.9353)	(8, 36.7691)	(9, 23.6018)	(10, 36.7721)	(11, 36.7708)	(12, 36.7577)	(13, 36.7584)	(14, 36.7495)	(15, 36.7679)	(16, 36.7678)	(17, 36.7649)	(18, 36.7571)	(19, 36.7501)	(20, 36.7326)	(21, 36.7309)	(22, 36.7104)	(23, 36.677)	(24, 36.6757)	(25, 36.6776)	(26, 36.6499)	(27, 36.651)	(28, 36.6481)	(29, 36.6352)	(30, 36.6358)	(31, 36.6318)	(32, 36.6417)	(33, 36.6328)	(34, 36.6433)	(35, 36.6089)	(36, 36.5992)	(37, 36.583)	(38, 36.5698)	(39, 36.5942)	(40, 36.5771)	(41, 36.5884)	(42, 36.5973)	(43, 36.5933)	(44, 36.584)	(45, 36.562)	(46, 36.5548)	(47, 36.5684)	(48, 36.5795)	(49, 36.5666)	(50, 36.5414)	(51, 36.5472)	(52, 36.5497)	(53, 36.5525)	(54, 36.5532)	(55, 36.5274)	(56, 36.5075)	(57, 36.5012)	(58, 36.5098)	(59, 36.5124)	(60, 36.4847)	(61, 36.4328)	(62, 36.4196)	(63, 36.4262)	(64, 36.4387)	(65, 36.3806)	(66, 36.4374)	(67, 36.4386)	(68, 36.4199)	(69, 36.4066)	(70, 36.4127)	(71, 36.4242)	(72, 36.4051)	(73, 36.4109)	(74, 36.3971)	(75, 36.3905)	(76, 36.373)	(77, 36.3442)	(78, 36.3512)	(79, 36.3436)	(80, 36.2995)	(81, 36.3118)	(82, 36.3019)	(83, 36.2932)	(84, 36.2878)	(85, 36.2937)	(86, 36.2362)	(87, 36.2306)	(88, 36.1796)	(89, 36.194)	(90, 36.181)	(91, 36.1518)	(92, 36.1335)	(93, 36.174)	(94, 36.1499)	(95, 36.1166)	(96, 36.1003)	(97, 36.0537)	(98, 35.9951)	(99, 35.9243)	(100, 35.7433)
SRR23610891_GSM7062133_I_4T_17_Homo_sapiens_RNA-Seq	(1, 36.5612)	(2, 36.6844)	(3, 36.7356)	(4, 36.7527)	(5, 36.7987)	(6, 36.8101)	(7, 25.7038)	(8, 36.6389)	(9, 24.575)	(10, 36.6956)	(11, 36.81)	(12, 36.7918)	(13, 36.802)	(14, 36.7971)	(15, 36.8008)	(16, 36.7967)	(17, 36.7948)	(18, 36.7931)	(19, 36.7813)	(20, 36.7745)	(21, 36.762)	(22, 36.7654)	(23, 36.7401)	(24, 36.7223)	(25, 36.7228)	(26, 36.7131)	(27, 36.7007)	(28, 36.7064)	(29, 36.6909)	(30, 36.6861)	(31, 36.6775)	(32, 36.6805)	(33, 36.6679)	(34, 36.6813)	(35, 36.6431)	(36, 36.6358)	(37, 36.6055)	(38, 36.6021)	(39, 36.6138)	(40, 36.5901)	(41, 36.6329)	(42, 36.6362)	(43, 36.6437)	(44, 36.6272)	(45, 36.6006)	(46, 36.6002)	(47, 36.5911)	(48, 36.5917)	(49, 36.5921)	(50, 36.6213)	(51, 36.6109)	(52, 36.6103)	(53, 36.6122)	(54, 36.5786)	(55, 36.5725)	(56, 36.5851)	(57, 36.5549)	(58, 36.5537)	(59, 36.544)	(60, 36.5366)	(61, 36.4964)	(62, 36.4524)	(63, 36.4335)	(64, 36.4915)	(65, 36.4554)	(66, 36.496)	(67, 36.4954)	(68, 36.4544)	(69, 36.4824)	(70, 36.4639)	(71, 36.4817)	(72, 36.4373)	(73, 36.4944)	(74, 36.4606)	(75, 36.4251)	(76, 36.3854)	(77, 36.3642)	(78, 36.3681)	(79, 36.3899)	(80, 36.3551)	(81, 36.3331)	(82, 36.2975)	(83, 36.2589)	(84, 36.3065)	(85, 36.264)	(86, 36.1973)	(87, 36.2092)	(88, 36.255)	(89, 36.1889)	(90, 36.1833)	(91, 36.1757)	(92, 36.1311)	(93, 36.1395)	(94, 36.1398)	(95, 36.1302)	(96, 36.0037)	(97, 36.0635)	(98, 36.0221)	(99, 35.9428)	(100, 34.1001)
SRR23610894_GSM7062130_I_3T_9_Homo_sapiens_RNA-Seq	(1, 36.5617)	(2, 36.6861)	(3, 36.7352)	(4, 36.7525)	(5, 36.8018)	(6, 36.8125)	(7, 25.6463)	(8, 36.6339)	(9, 24.3429)	(10, 36.6794)	(11, 36.8042)	(12, 36.788)	(13, 36.7996)	(14, 36.7953)	(15, 36.798)	(16, 36.795)	(17, 36.8011)	(18, 36.7957)	(19, 36.7837)	(20, 36.7786)	(21, 36.7655)	(22, 36.7694)	(23, 36.7417)	(24, 36.7255)	(25, 36.7245)	(26, 36.7188)	(27, 36.706)	(28, 36.7139)	(29, 36.6982)	(30, 36.6937)	(31, 36.6893)	(32, 36.6901)	(33, 36.6776)	(34, 36.6912)	(35, 36.6641)	(36, 36.6665)	(37, 36.6382)	(38, 36.6402)	(39, 36.6412)	(40, 36.6257)	(41, 36.649)	(42, 36.6475)	(43, 36.6582)	(44, 36.6456)	(45, 36.6219)	(46, 36.6187)	(47, 36.6094)	(48, 36.6103)	(49, 36.6058)	(50, 36.6359)	(51, 36.6282)	(52, 36.6219)	(53, 36.6268)	(54, 36.5917)	(55, 36.5831)	(56, 36.5993)	(57, 36.5715)	(58, 36.5686)	(59, 36.5601)	(60, 36.5649)	(61, 36.5312)	(62, 36.4872)	(63, 36.4681)	(64, 36.5147)	(65, 36.4952)	(66, 36.5107)	(67, 36.5071)	(68, 36.4746)	(69, 36.5002)	(70, 36.4806)	(71, 36.4967)	(72, 36.4513)	(73, 36.5019)	(74, 36.467)	(75, 36.431)	(76, 36.3917)	(77, 36.3704)	(78, 36.3791)	(79, 36.3967)	(80, 36.3658)	(81, 36.3455)	(82, 36.3067)	(83, 36.269)	(84, 36.3186)	(85, 36.2724)	(86, 36.2067)	(87, 36.2168)	(88, 36.2681)	(89, 36.2035)	(90, 36.2084)	(91, 36.1958)	(92, 36.1613)	(93, 36.1635)	(94, 36.1643)	(95, 36.1565)	(96, 36.0273)	(97, 36.0891)	(98, 36.0491)	(99, 35.9765)	(100, 34.0811)
SRR23610896_GSM7062128_I_3T_17_Homo_sapiens_RNA-Seq	(1, 36.6696)	(2, 36.6941)	(3, 36.7657)	(4, 36.7585)	(5, 36.7758)	(6, 36.7917)	(7, 24.412)	(8, 36.7656)	(9, 23.5195)	(10, 36.7875)	(11, 36.7782)	(12, 36.7631)	(13, 36.762)	(14, 36.7508)	(15, 36.7675)	(16, 36.7659)	(17, 36.7626)	(18, 36.7555)	(19, 36.7506)	(20, 36.7333)	(21, 36.7312)	(22, 36.7117)	(23, 36.6792)	(24, 36.6754)	(25, 36.6774)	(26, 36.6504)	(27, 36.6512)	(28, 36.6454)	(29, 36.6327)	(30, 36.6323)	(31, 36.6313)	(32, 36.6387)	(33, 36.6311)	(34, 36.6437)	(35, 36.6115)	(36, 36.6036)	(37, 36.5903)	(38, 36.58)	(39, 36.6005)	(40, 36.5825)	(41, 36.5906)	(42, 36.5971)	(43, 36.5913)	(44, 36.5808)	(45, 36.5635)	(46, 36.5588)	(47, 36.5708)	(48, 36.5822)	(49, 36.5691)	(50, 36.5444)	(51, 36.5452)	(52, 36.5454)	(53, 36.5444)	(54, 36.5454)	(55, 36.5256)	(56, 36.5076)	(57, 36.5084)	(58, 36.516)	(59, 36.5177)	(60, 36.4962)	(61, 36.4453)	(62, 36.4299)	(63, 36.4347)	(64, 36.4405)	(65, 36.3817)	(66, 36.4347)	(67, 36.4345)	(68, 36.4167)	(69, 36.4121)	(70, 36.4207)	(71, 36.4271)	(72, 36.407)	(73, 36.4105)	(74, 36.3984)	(75, 36.388)	(76, 36.3757)	(77, 36.3448)	(78, 36.3539)	(79, 36.3512)	(80, 36.3101)	(81, 36.3191)	(82, 36.3077)	(83, 36.2965)	(84, 36.2897)	(85, 36.2977)	(86, 36.24)	(87, 36.2314)	(88, 36.1832)	(89, 36.199)	(90, 36.1868)	(91, 36.1596)	(92, 36.1366)	(93, 36.1835)	(94, 36.158)	(95, 36.1235)	(96, 36.103)	(97, 36.0606)	(98, 36.0018)	(99, 35.9389)	(100, 35.7522)
SRR23610899_GSM7062125_I_2T_9_Homo_sapiens_RNA-Seq	(1, 36.5435)	(2, 36.6713)	(3, 36.721)	(4, 36.741)	(5, 36.7861)	(6, 36.797)	(7, 25.4868)	(8, 36.6136)	(9, 24.5455)	(10, 36.6673)	(11, 36.7997)	(12, 36.7821)	(13, 36.7892)	(14, 36.7867)	(15, 36.7907)	(16, 36.7864)	(17, 36.7923)	(18, 36.7858)	(19, 36.772)	(20, 36.7674)	(21, 36.7525)	(22, 36.7571)	(23, 36.7282)	(24, 36.7104)	(25, 36.7078)	(26, 36.7008)	(27, 36.6825)	(28, 36.6847)	(29, 36.6692)	(30, 36.6613)	(31, 36.659)	(32, 36.6647)	(33, 36.6532)	(34, 36.6567)	(35, 36.6353)	(36, 36.637)	(37, 36.6172)	(38, 36.6172)	(39, 36.6222)	(40, 36.612)	(41, 36.635)	(42, 36.6391)	(43, 36.6456)	(44, 36.632)	(45, 36.6077)	(46, 36.6062)	(47, 36.5999)	(48, 36.5926)	(49, 36.588)	(50, 36.6201)	(51, 36.6152)	(52, 36.6102)	(53, 36.6131)	(54, 36.5818)	(55, 36.5782)	(56, 36.6036)	(57, 36.5699)	(58, 36.5702)	(59, 36.5612)	(60, 36.5625)	(61, 36.5306)	(62, 36.4825)	(63, 36.464)	(64, 36.5029)	(65, 36.4855)	(66, 36.4971)	(67, 36.4861)	(68, 36.447)	(69, 36.4818)	(70, 36.4675)	(71, 36.48)	(72, 36.4402)	(73, 36.4882)	(74, 36.4568)	(75, 36.4171)	(76, 36.3776)	(77, 36.3535)	(78, 36.3575)	(79, 36.3753)	(80, 36.3478)	(81, 36.3324)	(82, 36.2909)	(83, 36.2516)	(84, 36.2973)	(85, 36.253)	(86, 36.1836)	(87, 36.1943)	(88, 36.2459)	(89, 36.1748)	(90, 36.1776)	(91, 36.1661)	(92, 36.1058)	(93, 36.1261)	(94, 36.1282)	(95, 36.1208)	(96, 35.9927)	(97, 36.0537)	(98, 36.0165)	(99, 35.9209)	(100, 34.0116)
SRR23610901_GSM7062123_I_2T_17_Homo_sapiens_RNA-Seq	(1, 36.6707)	(2, 36.6916)	(3, 36.7607)	(4, 36.7519)	(5, 36.7678)	(6, 36.7839)	(7, 24.9201)	(8, 36.7871)	(9, 23.6497)	(10, 36.8051)	(11, 36.7888)	(12, 36.775)	(13, 36.7708)	(14, 36.7614)	(15, 36.7747)	(16, 36.7715)	(17, 36.7671)	(18, 36.7601)	(19, 36.7547)	(20, 36.7368)	(21, 36.7365)	(22, 36.7157)	(23, 36.6845)	(24, 36.6801)	(25, 36.6844)	(26, 36.6561)	(27, 36.6574)	(28, 36.6518)	(29, 36.6388)	(30, 36.6453)	(31, 36.6441)	(32, 36.6568)	(33, 36.6468)	(34, 36.6514)	(35, 36.6272)	(36, 36.6187)	(37, 36.6046)	(38, 36.5961)	(39, 36.6175)	(40, 36.5994)	(41, 36.6039)	(42, 36.6104)	(43, 36.6079)	(44, 36.5984)	(45, 36.5845)	(46, 36.5821)	(47, 36.595)	(48, 36.6029)	(49, 36.5922)	(50, 36.5645)	(51, 36.5673)	(52, 36.568)	(53, 36.5695)	(54, 36.5714)	(55, 36.5466)	(56, 36.5374)	(57, 36.5319)	(58, 36.54)	(59, 36.5398)	(60, 36.5241)	(61, 36.4797)	(62, 36.4624)	(63, 36.4698)	(64, 36.466)	(65, 36.4117)	(66, 36.4542)	(67, 36.4554)	(68, 36.4377)	(69, 36.4343)	(70, 36.4452)	(71, 36.4536)	(72, 36.4297)	(73, 36.4333)	(74, 36.4183)	(75, 36.4085)	(76, 36.3952)	(77, 36.3679)	(78, 36.3725)	(79, 36.3709)	(80, 36.3281)	(81, 36.3375)	(82, 36.3288)	(83, 36.3178)	(84, 36.3061)	(85, 36.3209)	(86, 36.2607)	(87, 36.2563)	(88, 36.2091)	(89, 36.2225)	(90, 36.2054)	(91, 36.1749)	(92, 36.158)	(93, 36.202)	(94, 36.1737)	(95, 36.1409)	(96, 36.1252)	(97, 36.0793)	(98, 36.023)	(99, 35.9585)	(100, 35.7795)
SRR23610913_GSM7062111_C_8M_1_Homo_sapiens_RNA-Seq	(1, 36.565)	(2, 36.6878)	(3, 36.7392)	(4, 36.7558)	(5, 36.803)	(6, 36.8136)	(7, 25.1229)	(8, 36.6142)	(9, 24.0861)	(10, 36.6444)	(11, 36.7962)	(12, 36.7798)	(13, 36.7894)	(14, 36.7874)	(15, 36.7934)	(16, 36.7871)	(17, 36.7925)	(18, 36.7879)	(19, 36.7778)	(20, 36.7703)	(21, 36.757)	(22, 36.7586)	(23, 36.7272)	(24, 36.7133)	(25, 36.7135)	(26, 36.7049)	(27, 36.6901)	(28, 36.6959)	(29, 36.6806)	(30, 36.6751)	(31, 36.6687)	(32, 36.6706)	(33, 36.6587)	(34, 36.6685)	(35, 36.6336)	(36, 36.6329)	(37, 36.6052)	(38, 36.6032)	(39, 36.6081)	(40, 36.5887)	(41, 36.6224)	(42, 36.6243)	(43, 36.6338)	(44, 36.6171)	(45, 36.591)	(46, 36.5848)	(47, 36.576)	(48, 36.5645)	(49, 36.5661)	(50, 36.6044)	(51, 36.5996)	(52, 36.5895)	(53, 36.5875)	(54, 36.5526)	(55, 36.548)	(56, 36.5623)	(57, 36.5333)	(58, 36.5305)	(59, 36.523)	(60, 36.5066)	(61, 36.4556)	(62, 36.4034)	(63, 36.3835)	(64, 36.4529)	(65, 36.3987)	(66, 36.4643)	(67, 36.4657)	(68, 36.4313)	(69, 36.463)	(70, 36.4362)	(71, 36.4627)	(72, 36.42)	(73, 36.4791)	(74, 36.4399)	(75, 36.403)	(76, 36.3629)	(77, 36.3428)	(78, 36.3497)	(79, 36.3669)	(80, 36.3293)	(81, 36.3059)	(82, 36.2737)	(83, 36.2374)	(84, 36.2898)	(85, 36.2452)	(86, 36.1646)	(87, 36.1722)	(88, 36.2261)	(89, 36.1652)	(90, 36.174)	(91, 36.1657)	(92, 36.1099)	(93, 36.1303)	(94, 36.1264)	(95, 36.1247)	(96, 35.9903)	(97, 36.0555)	(98, 36.0134)	(99, 35.9413)	(100, 33.999)
SRR23610918_GSM7062106_C_7M_1_Homo_sapiens_RNA-Seq	(1, 36.5418)	(2, 36.6715)	(3, 36.7237)	(4, 36.7416)	(5, 36.7912)	(6, 36.797)	(7, 25.4103)	(8, 36.573)	(9, 24.1526)	(10, 36.6217)	(11, 36.7798)	(12, 36.7675)	(13, 36.7765)	(14, 36.7749)	(15, 36.781)	(16, 36.7764)	(17, 36.7827)	(18, 36.778)	(19, 36.7684)	(20, 36.7615)	(21, 36.7478)	(22, 36.7478)	(23, 36.7191)	(24, 36.7021)	(25, 36.7022)	(26, 36.6955)	(27, 36.6794)	(28, 36.6872)	(29, 36.6711)	(30, 36.664)	(31, 36.6577)	(32, 36.6593)	(33, 36.6478)	(34, 36.6614)	(35, 36.6275)	(36, 36.6283)	(37, 36.6002)	(38, 36.5976)	(39, 36.601)	(40, 36.5835)	(41, 36.6155)	(42, 36.6177)	(43, 36.6274)	(44, 36.6138)	(45, 36.5859)	(46, 36.5846)	(47, 36.5743)	(48, 36.5674)	(49, 36.567)	(50, 36.5999)	(51, 36.5938)	(52, 36.5862)	(53, 36.5806)	(54, 36.5466)	(55, 36.5414)	(56, 36.5542)	(57, 36.527)	(58, 36.5262)	(59, 36.5177)	(60, 36.5062)	(61, 36.4553)	(62, 36.4026)	(63, 36.3828)	(64, 36.4512)	(65, 36.4014)	(66, 36.464)	(67, 36.4607)	(68, 36.4262)	(69, 36.4547)	(70, 36.4344)	(71, 36.4579)	(72, 36.4095)	(73, 36.4681)	(74, 36.4279)	(75, 36.3881)	(76, 36.3477)	(77, 36.3274)	(78, 36.3342)	(79, 36.3505)	(80, 36.3147)	(81, 36.296)	(82, 36.2558)	(83, 36.2212)	(84, 36.271)	(85, 36.2216)	(86, 36.1465)	(87, 36.1614)	(88, 36.2154)	(89, 36.1418)	(90, 36.1525)	(91, 36.1441)	(92, 36.0905)	(93, 36.1049)	(94, 36.1056)	(95, 36.1001)	(96, 35.9657)	(97, 36.0278)	(98, 35.9942)	(99, 35.9138)	(100, 33.9707)
SRR23610923_GSM7062101_C_6M_1_Homo_sapiens_RNA-Seq	(1, 36.5193)	(2, 36.6578)	(3, 36.7138)	(4, 36.7334)	(5, 36.7836)	(6, 36.7989)	(7, 25.329)	(8, 36.6141)	(9, 24.0804)	(10, 36.657)	(11, 36.7909)	(12, 36.7733)	(13, 36.7839)	(14, 36.775)	(15, 36.7816)	(16, 36.7759)	(17, 36.7817)	(18, 36.7789)	(19, 36.7689)	(20, 36.7642)	(21, 36.7502)	(22, 36.7535)	(23, 36.7204)	(24, 36.7022)	(25, 36.6987)	(26, 36.6911)	(27, 36.677)	(28, 36.6869)	(29, 36.6742)	(30, 36.6713)	(31, 36.6649)	(32, 36.6685)	(33, 36.6531)	(34, 36.6633)	(35, 36.6321)	(36, 36.6339)	(37, 36.6087)	(38, 36.6115)	(39, 36.6162)	(40, 36.5996)	(41, 36.6221)	(42, 36.6253)	(43, 36.631)	(44, 36.6168)	(45, 36.5927)	(46, 36.5898)	(47, 36.5778)	(48, 36.5708)	(49, 36.5694)	(50, 36.6056)	(51, 36.5976)	(52, 36.5908)	(53, 36.5909)	(54, 36.5552)	(55, 36.5465)	(56, 36.5689)	(57, 36.5385)	(58, 36.5348)	(59, 36.5282)	(60, 36.5323)	(61, 36.4954)	(62, 36.4538)	(63, 36.429)	(64, 36.4763)	(65, 36.451)	(66, 36.4732)	(67, 36.4675)	(68, 36.4341)	(69, 36.4691)	(70, 36.4519)	(71, 36.4677)	(72, 36.4191)	(73, 36.4726)	(74, 36.4369)	(75, 36.3974)	(76, 36.3562)	(77, 36.3333)	(78, 36.3442)	(79, 36.3627)	(80, 36.3292)	(81, 36.3069)	(82, 36.2676)	(83, 36.2319)	(84, 36.2829)	(85, 36.2332)	(86, 36.1634)	(87, 36.1739)	(88, 36.2224)	(89, 36.1586)	(90, 36.1658)	(91, 36.1627)	(92, 36.1203)	(93, 36.1253)	(94, 36.124)	(95, 36.1186)	(96, 35.9819)	(97, 36.0481)	(98, 36.0141)	(99, 35.9351)	(100, 34.0166)
SRR23610929_GSM7062095_C_4T_9_Homo_sapiens_RNA-Seq	(1, 36.554)	(2, 36.6791)	(3, 36.7296)	(4, 36.7482)	(5, 36.7974)	(6, 36.8054)	(7, 25.5127)	(8, 36.6049)	(9, 24.071)	(10, 36.6494)	(11, 36.7935)	(12, 36.7769)	(13, 36.7899)	(14, 36.7841)	(15, 36.7882)	(16, 36.7838)	(17, 36.7904)	(18, 36.7841)	(19, 36.7741)	(20, 36.7678)	(21, 36.7556)	(22, 36.7558)	(23, 36.7272)	(24, 36.7105)	(25, 36.7079)	(26, 36.7015)	(27, 36.6855)	(28, 36.6906)	(29, 36.6749)	(30, 36.6703)	(31, 36.6606)	(32, 36.6638)	(33, 36.65)	(34, 36.6649)	(35, 36.6307)	(36, 36.6313)	(37, 36.6029)	(38, 36.5999)	(39, 36.6065)	(40, 36.5889)	(41, 36.6174)	(42, 36.6224)	(43, 36.6298)	(44, 36.613)	(45, 36.5858)	(46, 36.583)	(47, 36.5722)	(48, 36.5675)	(49, 36.5653)	(50, 36.597)	(51, 36.5912)	(52, 36.5822)	(53, 36.5805)	(54, 36.5461)	(55, 36.543)	(56, 36.5655)	(57, 36.5381)	(58, 36.5401)	(59, 36.5293)	(60, 36.5294)	(61, 36.4928)	(62, 36.4481)	(63, 36.426)	(64, 36.4791)	(65, 36.4474)	(66, 36.4737)	(67, 36.4702)	(68, 36.4326)	(69, 36.4683)	(70, 36.4524)	(71, 36.4675)	(72, 36.4203)	(73, 36.4726)	(74, 36.4395)	(75, 36.3979)	(76, 36.3562)	(77, 36.3368)	(78, 36.3407)	(79, 36.3588)	(80, 36.3253)	(81, 36.3103)	(82, 36.2734)	(83, 36.2371)	(84, 36.2884)	(85, 36.2353)	(86, 36.1673)	(87, 36.174)	(88, 36.224)	(89, 36.1557)	(90, 36.161)	(91, 36.1555)	(92, 36.1006)	(93, 36.1156)	(94, 36.1112)	(95, 36.1122)	(96, 35.9819)	(97, 36.042)	(98, 36.0041)	(99, 35.9203)	(100, 34.0103)
SRR23610931_GSM7062093_C_4T_17_Homo_sapiens_RNA-Seq	(1, 36.5649)	(2, 36.6869)	(3, 36.7372)	(4, 36.7564)	(5, 36.8045)	(6, 36.8152)	(7, 25.3025)	(8, 36.6296)	(9, 24.0726)	(10, 36.6642)	(11, 36.7977)	(12, 36.7829)	(13, 36.7948)	(14, 36.7903)	(15, 36.7949)	(16, 36.7904)	(17, 36.7953)	(18, 36.7911)	(19, 36.7803)	(20, 36.7753)	(21, 36.7616)	(22, 36.7665)	(23, 36.7375)	(24, 36.7212)	(25, 36.719)	(26, 36.7121)	(27, 36.699)	(28, 36.7054)	(29, 36.6889)	(30, 36.6832)	(31, 36.6753)	(32, 36.6791)	(33, 36.6655)	(34, 36.6798)	(35, 36.6487)	(36, 36.6485)	(37, 36.6204)	(38, 36.62)	(39, 36.624)	(40, 36.6047)	(41, 36.6325)	(42, 36.6365)	(43, 36.6428)	(44, 36.6266)	(45, 36.6016)	(46, 36.5979)	(47, 36.5879)	(48, 36.5886)	(49, 36.5831)	(50, 36.616)	(51, 36.6066)	(52, 36.6003)	(53, 36.5927)	(54, 36.5625)	(55, 36.5572)	(56, 36.5795)	(57, 36.5504)	(58, 36.5518)	(59, 36.5415)	(60, 36.5407)	(61, 36.5003)	(62, 36.4571)	(63, 36.4319)	(64, 36.4887)	(65, 36.4553)	(66, 36.4885)	(67, 36.4821)	(68, 36.4496)	(69, 36.4782)	(70, 36.4612)	(71, 36.4804)	(72, 36.432)	(73, 36.486)	(74, 36.4464)	(75, 36.4094)	(76, 36.3661)	(77, 36.3472)	(78, 36.3519)	(79, 36.3682)	(80, 36.3397)	(81, 36.3167)	(82, 36.28)	(83, 36.2407)	(84, 36.2916)	(85, 36.2434)	(86, 36.1764)	(87, 36.1833)	(88, 36.2327)	(89, 36.1605)	(90, 36.1649)	(91, 36.1652)	(92, 36.1148)	(93, 36.127)	(94, 36.129)	(95, 36.1258)	(96, 35.9922)	(97, 36.0523)	(98, 36.0192)	(99, 35.9452)	(100, 34.0164)
