Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
SRR23610875_GSM7062173_P_4T_17_Homo_sapiens_RNA-Seq	(1, 46.0992)	(2, 46.921099999999996)	(3, 46.6179)	(4, 46.814099999999996)	(5, 45.7325)	(6, 46.3073)	(7, 0.772117)	(8, 1.60679)	(9, 2.42017)	(10, 3.3226999999999998)	(11, 47.1476)	(12, 46.934599999999996)	(13, 47.441)	(14, 47.9357)	(15, 47.713)	(16, 47.5695)	(17, 47.4439)	(18, 47.125)	(19, 46.577200000000005)	(20, 46.2748)	(21, 44.1373)	(22, 44.4928)	(23, 40.1013)	(24, 39.2778)	(25, 39.4975)	(26, 39.7459)	(27, 40.041900000000005)	(28, 39.4238)	(29, 41.4167)	(30, 39.8544)	(31, 39.7177)	(32, 40.0067)	(33, 39.6009)	(34, 40.042899999999996)	(35, 40.1055)	(36, 40.2647)	(37, 40.2937)	(38, 39.359899999999996)	(39, 39.8491)	(40, 40.3653)	(41, 39.586)	(42, 39.856700000000004)	(43, 39.9748)	(44, 39.0672)	(45, 39.0874)	(46, 39.0385)	(47, 39.132400000000004)	(48, 40.0562)	(49, 39.2701)	(50, 39.1267)	(51, 38.7305)	(52, 38.9927)	(53, 38.6843)	(54, 39.025999999999996)	(55, 38.6938)	(56, 38.7857)	(57, 38.3417)	(58, 39.5288)	(59, 39.4599)	(60, 39.283699999999996)	(61, 39.4242)	(62, 38.305299999999995)	(63, 39.103500000000004)	(64, 39.076699999999995)	(65, 38.7579)	(66, 38.7975)	(67, 38.3833)	(68, 39.1468)	(69, 38.3637)	(70, 38.6778)	(71, 39.5129)	(72, 38.6822)	(73, 39.3431)	(74, 39.2036)	(75, 38.967600000000004)	(76, 39.582899999999995)	(77, 39.152300000000004)	(78, 37.7914)	(79, 39.4708)	(80, 38.7014)	(81, 38.9606)	(82, 39.177800000000005)	(83, 38.3758)	(84, 39.0359)	(85, 38.6455)	(86, 38.4896)	(87, 38.5709)	(88, 38.9421)	(89, 38.9467)	(90, 38.852)	(91, 38.9116)	(92, 38.831900000000005)	(93, 39.0726)	(94, 39.0822)	(95, 38.8759)	(96, 39.4651)	(97, 39.096199999999996)	(98, 38.58)	(99, 38.3044)	(100, 37.2124)
SRR23610883_GSM7062141_I_6M_1_Homo_sapiens_RNA-Seq	(1, 46.482099999999996)	(2, 46.9613)	(3, 46.683099999999996)	(4, 46.5901)	(5, 45.7286)	(6, 46.1537)	(7, 0.850919)	(8, 1.56938)	(9, 2.1298999999999997)	(10, 3.20964)	(11, 47.320299999999996)	(12, 46.901700000000005)	(13, 47.456900000000005)	(14, 47.4972)	(15, 47.7721)	(16, 47.1249)	(17, 47.5601)	(18, 47.3577)	(19, 46.643699999999995)	(20, 45.6793)	(21, 44.2357)	(22, 44.582899999999995)	(23, 40.1704)	(24, 39.2173)	(25, 39.3054)	(26, 39.4236)	(27, 39.3337)	(28, 39.3431)	(29, 40.8855)	(30, 39.8554)	(31, 39.8737)	(32, 39.609100000000005)	(33, 39.5297)	(34, 40.1492)	(35, 39.82)	(36, 40.1813)	(37, 40.1011)	(38, 39.194)	(39, 39.5042)	(40, 39.8767)	(41, 39.5404)	(42, 39.184799999999996)	(43, 39.3089)	(44, 39.2268)	(45, 39.115899999999996)	(46, 39.2962)	(47, 39.1248)	(48, 39.6882)	(49, 39.4827)	(50, 39.264700000000005)	(51, 38.9354)	(52, 39.321600000000004)	(53, 39.326899999999995)	(54, 39.4393)	(55, 38.945299999999996)	(56, 39.0567)	(57, 38.6322)	(58, 39.1545)	(59, 39.7009)	(60, 39.0035)	(61, 39.3469)	(62, 38.5846)	(63, 39.391799999999996)	(64, 38.8278)	(65, 38.9268)	(66, 39.0636)	(67, 38.9994)	(68, 39.0477)	(69, 38.7984)	(70, 39.0248)	(71, 39.3361)	(72, 38.8234)	(73, 39.3309)	(74, 39.245200000000004)	(75, 39.4553)	(76, 39.7642)	(77, 39.3717)	(78, 38.034600000000005)	(79, 39.5861)	(80, 38.7917)	(81, 38.744)	(82, 39.1565)	(83, 38.1194)	(84, 38.880199999999995)	(85, 38.8439)	(86, 38.5566)	(87, 38.3407)	(88, 39.1125)	(89, 39.1621)	(90, 38.577)	(91, 38.6818)	(92, 38.873999999999995)	(93, 39.1362)	(94, 39.049)	(95, 38.9248)	(96, 39.4517)	(97, 39.0419)	(98, 38.4079)	(99, 38.2307)	(100, 36.7243)
SRR23610889_GSM7062135_I_4T_9_Homo_sapiens_RNA-Seq	(1, 46.5135)	(2, 47.1744)	(3, 46.9991)	(4, 46.9692)	(5, 46.027499999999996)	(6, 46.605999999999995)	(7, 0.8006789999999999)	(8, 1.53206)	(9, 2.06196)	(10, 3.12568)	(11, 47.7052)	(12, 47.3967)	(13, 48.0946)	(14, 48.2741)	(15, 48.3402)	(16, 47.8481)	(17, 47.993900000000004)	(18, 47.833999999999996)	(19, 47.1156)	(20, 46.2061)	(21, 44.4441)	(22, 44.622299999999996)	(23, 40.1042)	(24, 39.2135)	(25, 39.2662)	(26, 39.3013)	(27, 39.4138)	(28, 39.3641)	(29, 40.8517)	(30, 39.813900000000004)	(31, 39.6368)	(32, 39.5074)	(33, 39.4084)	(34, 39.9502)	(35, 39.8226)	(36, 40.1426)	(37, 40.0203)	(38, 39.1263)	(39, 39.4071)	(40, 39.794200000000004)	(41, 39.2468)	(42, 39.1695)	(43, 39.1886)	(44, 39.054899999999996)	(45, 38.8692)	(46, 39.049299999999995)	(47, 38.9316)	(48, 39.5766)	(49, 39.189099999999996)	(50, 38.8648)	(51, 38.6222)	(52, 38.8969)	(53, 38.8039)	(54, 38.9831)	(55, 38.4343)	(56, 38.6074)	(57, 38.174)	(58, 38.8502)	(59, 39.3236)	(60, 38.7491)	(61, 38.8896)	(62, 38.2471)	(63, 38.9963)	(64, 38.538)	(65, 38.4311)	(66, 38.7068)	(67, 38.5376)	(68, 38.8198)	(69, 38.309599999999996)	(70, 38.6349)	(71, 39.0137)	(72, 38.5376)	(73, 39.1394)	(74, 38.9975)	(75, 39.212)	(76, 39.5366)	(77, 39.1702)	(78, 37.7938)	(79, 39.307700000000004)	(80, 38.590799999999994)	(81, 38.5547)	(82, 39.0331)	(83, 37.9895)	(84, 38.6808)	(85, 38.6558)	(86, 38.2696)	(87, 38.2583)	(88, 38.785399999999996)	(89, 38.9526)	(90, 38.4921)	(91, 38.4899)	(92, 38.535000000000004)	(93, 38.9771)	(94, 38.865)	(95, 38.6772)	(96, 39.177)	(97, 38.8191)	(98, 38.1404)	(99, 37.9623)	(100, 36.5023)
SRR23610891_GSM7062133_I_4T_17_Homo_sapiens_RNA-Seq	(1, 45.9666)	(2, 46.494)	(3, 46.252500000000005)	(4, 46.2225)	(5, 45.1001)	(6, 45.5978)	(7, 0.686239)	(8, 1.35164)	(9, 2.1485)	(10, 3.03861)	(11, 46.6054)	(12, 46.1011)	(13, 46.8888)	(14, 46.702799999999996)	(15, 46.9178)	(16, 46.2898)	(17, 46.5518)	(18, 46.4024)	(19, 45.8304)	(20, 45.102199999999996)	(21, 43.8198)	(22, 44.2718)	(23, 40.1059)	(24, 39.1124)	(25, 39.4507)	(26, 39.6121)	(27, 39.5413)	(28, 39.5531)	(29, 41.194199999999995)	(30, 40.0372)	(31, 39.8408)	(32, 39.9128)	(33, 39.8421)	(34, 40.2701)	(35, 40.135799999999996)	(36, 40.4207)	(37, 40.3879)	(38, 39.5466)	(39, 39.8938)	(40, 40.1805)	(41, 39.6439)	(42, 39.557500000000005)	(43, 39.5538)	(44, 39.2617)	(45, 39.056000000000004)	(46, 39.184000000000005)	(47, 39.2395)	(48, 39.8547)	(49, 39.5823)	(50, 39.2627)	(51, 39.086999999999996)	(52, 39.3585)	(53, 39.2336)	(54, 39.2771)	(55, 38.8144)	(56, 39.095)	(57, 38.5919)	(58, 39.3287)	(59, 39.8093)	(60, 39.112)	(61, 39.2891)	(62, 38.82)	(63, 39.5625)	(64, 39.0953)	(65, 38.8789)	(66, 39.110299999999995)	(67, 39.0484)	(68, 39.1575)	(69, 38.6982)	(70, 39.103100000000005)	(71, 39.4035)	(72, 38.8563)	(73, 39.638600000000004)	(74, 39.5129)	(75, 39.5672)	(76, 39.85)	(77, 39.510600000000004)	(78, 38.1312)	(79, 39.6892)	(80, 39.0369)	(81, 38.9681)	(82, 39.4917)	(83, 38.4324)	(84, 39.0855)	(85, 39.1688)	(86, 38.8044)	(87, 38.708999999999996)	(88, 39.2761)	(89, 39.4518)	(90, 38.8668)	(91, 39.1999)	(92, 39.0685)	(93, 39.3837)	(94, 39.4159)	(95, 39.346399999999996)	(96, 39.7648)	(97, 39.346399999999996)	(98, 38.4675)	(99, 38.2789)	(100, 37.1107)
SRR23610894_GSM7062130_I_3T_9_Homo_sapiens_RNA-Seq	(1, 46.0195)	(2, 46.5235)	(3, 46.1937)	(4, 46.260600000000004)	(5, 45.271)	(6, 45.744600000000005)	(7, 0.838861)	(8, 1.6784899999999998)	(9, 2.52273)	(10, 3.4239699999999997)	(11, 46.8573)	(12, 46.6534)	(13, 47.2154)	(14, 47.300799999999995)	(15, 47.499900000000004)	(16, 46.907)	(17, 47.3082)	(18, 47.0207)	(19, 46.3596)	(20, 45.6527)	(21, 44.1015)	(22, 44.5619)	(23, 40.1854)	(24, 39.3299)	(25, 39.562799999999996)	(26, 39.730900000000005)	(27, 39.7213)	(28, 39.6329)	(29, 40.9961)	(30, 40.0919)	(31, 40.0409)	(32, 39.935700000000004)	(33, 39.8763)	(34, 40.4152)	(35, 40.2022)	(36, 40.482099999999996)	(37, 40.3964)	(38, 39.6273)	(39, 40.0094)	(40, 40.197300000000006)	(41, 39.872)	(42, 39.5987)	(43, 39.6729)	(44, 39.312999999999995)	(45, 39.354)	(46, 39.3916)	(47, 39.3063)	(48, 39.9183)	(49, 39.6408)	(50, 39.427299999999995)	(51, 39.0839)	(52, 39.4393)	(53, 39.3953)	(54, 39.4788)	(55, 39.0883)	(56, 39.215)	(57, 38.8209)	(58, 39.3453)	(59, 39.7999)	(60, 39.2409)	(61, 39.4839)	(62, 38.8574)	(63, 39.6424)	(64, 39.1113)	(65, 39.0862)	(66, 39.1102)	(67, 39.0818)	(68, 39.2451)	(69, 38.957300000000004)	(70, 39.197700000000005)	(71, 39.6003)	(72, 39.015100000000004)	(73, 39.6008)	(74, 39.406)	(75, 39.5659)	(76, 39.8097)	(77, 39.472)	(78, 38.3069)	(79, 39.7935)	(80, 39.07)	(81, 38.9956)	(82, 39.427800000000005)	(83, 38.5031)	(84, 39.0741)	(85, 39.0381)	(86, 38.7648)	(87, 38.576100000000004)	(88, 39.234)	(89, 39.3289)	(90, 38.9824)	(91, 38.9955)	(92, 38.974199999999996)	(93, 39.3405)	(94, 39.358)	(95, 39.1453)	(96, 39.706399999999995)	(97, 39.3254)	(98, 38.6655)	(99, 38.4775)	(100, 37.288)
SRR23610896_GSM7062128_I_3T_17_Homo_sapiens_RNA-Seq	(1, 46.4651)	(2, 47.124300000000005)	(3, 46.93)	(4, 46.8741)	(5, 46.0312)	(6, 46.6143)	(7, 0.781478)	(8, 1.4944600000000001)	(9, 2.04915)	(10, 3.1364)	(11, 47.6503)	(12, 47.431400000000004)	(13, 48.0956)	(14, 48.243399999999994)	(15, 48.3261)	(16, 47.882799999999996)	(17, 48.0337)	(18, 47.8721)	(19, 47.0615)	(20, 46.1978)	(21, 44.404700000000005)	(22, 44.610699999999994)	(23, 40.1808)	(24, 39.286100000000005)	(25, 39.3635)	(26, 39.4229)	(27, 39.5299)	(28, 39.4317)	(29, 40.868500000000004)	(30, 39.9189)	(31, 39.7883)	(32, 39.636700000000005)	(33, 39.6876)	(34, 40.1158)	(35, 39.9548)	(36, 40.299800000000005)	(37, 40.216499999999996)	(38, 39.406400000000005)	(39, 39.7051)	(40, 39.9929)	(41, 39.5561)	(42, 39.4148)	(43, 39.4139)	(44, 39.1647)	(45, 39.1352)	(46, 39.164500000000004)	(47, 39.1267)	(48, 39.659800000000004)	(49, 39.4384)	(50, 39.0214)	(51, 38.771899999999995)	(52, 39.112)	(53, 38.9531)	(54, 39.195)	(55, 38.599)	(56, 38.8821)	(57, 38.310100000000006)	(58, 39.0364)	(59, 39.5726)	(60, 38.9232)	(61, 39.095800000000004)	(62, 38.529799999999994)	(63, 39.1936)	(64, 38.7488)	(65, 38.6813)	(66, 38.8301)	(67, 38.7949)	(68, 38.9809)	(69, 38.4911)	(70, 38.8801)	(71, 39.2432)	(72, 38.6806)	(73, 39.3744)	(74, 39.1855)	(75, 39.233200000000004)	(76, 39.6304)	(77, 39.2308)	(78, 37.9238)	(79, 39.4504)	(80, 38.8919)	(81, 38.646)	(82, 39.1205)	(83, 37.948)	(84, 38.762600000000006)	(85, 38.8517)	(86, 38.3013)	(87, 38.3105)	(88, 39.0625)	(89, 38.9819)	(90, 38.5988)	(91, 38.627)	(92, 38.5212)	(93, 39.0499)	(94, 38.8845)	(95, 38.8825)	(96, 39.3289)	(97, 38.9591)	(98, 38.1945)	(99, 38.0867)	(100, 36.493700000000004)
SRR23610899_GSM7062125_I_2T_9_Homo_sapiens_RNA-Seq	(1, 46.8562)	(2, 47.906)	(3, 47.7561)	(4, 48.0556)	(5, 46.815400000000004)	(6, 46.7418)	(7, 0.6963849999999999)	(8, 1.23052)	(9, 1.8735600000000001)	(10, 2.57137)	(11, 49.081599999999995)	(12, 49.3077)	(13, 49.8464)	(14, 49.8934)	(15, 50.354699999999994)	(16, 49.285000000000004)	(17, 50.248099999999994)	(18, 49.5548)	(19, 49.0413)	(20, 47.8946)	(21, 45.838499999999996)	(22, 46.2611)	(23, 40.746900000000004)	(24, 39.6616)	(25, 39.7598)	(26, 40.4084)	(27, 39.8456)	(28, 39.6299)	(29, 41.6257)	(30, 39.8432)	(31, 40.3425)	(32, 40.2481)	(33, 40.2668)	(34, 40.6436)	(35, 40.4872)	(36, 40.8985)	(37, 40.9888)	(38, 39.9087)	(39, 40.5123)	(40, 40.496700000000004)	(41, 40.7015)	(42, 40.0607)	(43, 40.3249)	(44, 39.711999999999996)	(45, 39.9872)	(46, 39.724900000000005)	(47, 39.8958)	(48, 40.5245)	(49, 40.189099999999996)	(50, 39.9816)	(51, 39.3273)	(52, 40.0841)	(53, 40.0958)	(54, 40.238600000000005)	(55, 39.589200000000005)	(56, 39.5745)	(57, 39.901399999999995)	(58, 39.9433)	(59, 40.718199999999996)	(60, 40.1858)	(61, 40.4713)	(62, 39.651399999999995)	(63, 40.4327)	(64, 39.836)	(65, 40.0372)	(66, 39.8748)	(67, 39.6606)	(68, 39.7615)	(69, 40.0247)	(70, 40.0644)	(71, 40.3835)	(72, 39.759)	(73, 40.0379)	(74, 40.091)	(75, 40.643499999999996)	(76, 40.4592)	(77, 40.2434)	(78, 38.9242)	(79, 40.559400000000004)	(80, 39.6011)	(81, 39.7623)	(82, 40.0194)	(83, 39.170899999999996)	(84, 39.4645)	(85, 39.5054)	(86, 39.2442)	(87, 39.2954)	(88, 39.7296)	(89, 39.6202)	(90, 39.6835)	(91, 39.7978)	(92, 39.3376)	(93, 40.1794)	(94, 39.9056)	(95, 39.6746)	(96, 40.464299999999994)	(97, 40.3159)	(98, 39.8318)	(99, 39.6611)	(100, 38.068400000000004)
SRR23610901_GSM7062123_I_2T_17_Homo_sapiens_RNA-Seq	(1, 46.622400000000006)	(2, 47.2667)	(3, 47.0968)	(4, 46.9601)	(5, 46.104099999999995)	(6, 46.6689)	(7, 0.77281)	(8, 1.43679)	(9, 1.9725199999999998)	(10, 3.02345)	(11, 47.6249)	(12, 47.4501)	(13, 48.0243)	(14, 48.1364)	(15, 48.2721)	(16, 47.759)	(17, 47.9953)	(18, 47.7692)	(19, 47.0057)	(20, 46.0353)	(21, 44.293)	(22, 44.4604)	(23, 40.0265)	(24, 39.085)	(25, 39.171099999999996)	(26, 39.273599999999995)	(27, 39.3071)	(28, 39.2538)	(29, 40.7564)	(30, 39.730900000000005)	(31, 39.6376)	(32, 39.530100000000004)	(33, 39.5002)	(34, 39.925)	(35, 39.7082)	(36, 40.1036)	(37, 40.041)	(38, 39.199)	(39, 39.5186)	(40, 39.8099)	(41, 39.4123)	(42, 39.2327)	(43, 39.2334)	(44, 39.0246)	(45, 38.944)	(46, 39.0643)	(47, 39.034)	(48, 39.568799999999996)	(49, 39.2665)	(50, 38.9274)	(51, 38.6697)	(52, 38.9934)	(53, 38.8013)	(54, 39.1018)	(55, 38.4959)	(56, 38.7203)	(57, 38.1507)	(58, 38.8853)	(59, 39.4509)	(60, 38.7908)	(61, 38.9544)	(62, 38.4296)	(63, 39.0753)	(64, 38.664)	(65, 38.5843)	(66, 38.7523)	(67, 38.6976)	(68, 38.8697)	(69, 38.3969)	(70, 38.7181)	(71, 39.111200000000004)	(72, 38.532)	(73, 39.3127)	(74, 39.112)	(75, 39.124199999999995)	(76, 39.5132)	(77, 39.189800000000005)	(78, 37.7734)	(79, 39.3654)	(80, 38.7396)	(81, 38.577)	(82, 39.081900000000005)	(83, 37.925)	(84, 38.6544)	(85, 38.709900000000005)	(86, 38.2678)	(87, 38.2222)	(88, 38.9596)	(89, 38.8707)	(90, 38.5218)	(91, 38.501200000000004)	(92, 38.4291)	(93, 38.9395)	(94, 38.784600000000005)	(95, 38.766099999999994)	(96, 39.269)	(97, 38.887899999999995)	(98, 38.205600000000004)	(99, 37.9932)	(100, 36.5215)
SRR23610913_GSM7062111_C_8M_1_Homo_sapiens_RNA-Seq	(1, 47.3921)	(2, 48.403400000000005)	(3, 48.5695)	(4, 48.3638)	(5, 47.2248)	(6, 47.931400000000004)	(7, 0.766343)	(8, 1.51401)	(9, 2.26242)	(10, 3.0895200000000003)	(11, 48.5163)	(12, 47.9656)	(13, 49.0013)	(14, 49.114999999999995)	(15, 49.2331)	(16, 48.525400000000005)	(17, 48.5625)	(18, 48.4201)	(19, 47.557)	(20, 46.588499999999996)	(21, 44.7212)	(22, 44.727)	(23, 40.482099999999996)	(24, 39.5621)	(25, 39.5822)	(26, 39.5184)	(27, 39.386900000000004)	(28, 39.6125)	(29, 41.4054)	(30, 40.2688)	(31, 39.9794)	(32, 39.673199999999994)	(33, 39.7093)	(34, 40.119)	(35, 40.389199999999995)	(36, 40.537)	(37, 40.474)	(38, 39.567)	(39, 39.536)	(40, 40.2194)	(41, 39.7772)	(42, 39.6137)	(43, 39.5075)	(44, 39.5417)	(45, 39.2538)	(46, 39.481100000000005)	(47, 39.372099999999996)	(48, 40.037299999999995)	(49, 39.5369)	(50, 39.3735)	(51, 39.048500000000004)	(52, 39.7002)	(53, 39.4397)	(54, 39.521699999999996)	(55, 38.7411)	(56, 38.9336)	(57, 38.6119)	(58, 39.2984)	(59, 39.997899999999994)	(60, 38.96)	(61, 39.197500000000005)	(62, 38.8434)	(63, 39.4226)	(64, 39.022400000000005)	(65, 39.0484)	(66, 39.2033)	(67, 38.8528)	(68, 39.3148)	(69, 38.7926)	(70, 39.238299999999995)	(71, 39.638600000000004)	(72, 38.9627)	(73, 39.7495)	(74, 39.6887)	(75, 39.9164)	(76, 40.35)	(77, 40.1712)	(78, 38.2164)	(79, 40.0295)	(80, 39.1317)	(81, 38.9772)	(82, 39.5416)	(83, 38.2725)	(84, 39.2217)	(85, 39.4433)	(86, 38.8297)	(87, 38.798700000000004)	(88, 39.212599999999995)	(89, 39.7634)	(90, 38.839)	(91, 39.0039)	(92, 38.962799999999994)	(93, 39.1957)	(94, 39.230599999999995)	(95, 39.156200000000005)	(96, 39.603)	(97, 39.486900000000006)	(98, 38.9217)	(99, 38.5777)	(100, 37.2276)
SRR23610918_GSM7062106_C_7M_1_Homo_sapiens_RNA-Seq	(1, 47.733)	(2, 48.8551)	(3, 49.0126)	(4, 48.8754)	(5, 47.6602)	(6, 47.9448)	(7, 0.9352229999999999)	(8, 1.75762)	(9, 2.5534999999999997)	(10, 3.4697400000000003)	(11, 47.7655)	(12, 47.816900000000004)	(13, 48.7357)	(14, 49.0132)	(15, 49.0726)	(16, 48.2664)	(17, 48.374)	(18, 48.0429)	(19, 47.1196)	(20, 46.126400000000004)	(21, 44.138)	(22, 44.144099999999995)	(23, 39.956599999999995)	(24, 39.109100000000005)	(25, 39.1404)	(26, 39.102)	(27, 38.8978)	(28, 39.1122)	(29, 40.827400000000004)	(30, 39.6885)	(31, 39.6635)	(32, 39.2259)	(33, 39.402)	(34, 39.6858)	(35, 39.9836)	(36, 40.1748)	(37, 40.1588)	(38, 39.1922)	(39, 39.2722)	(40, 39.825300000000006)	(41, 39.5033)	(42, 39.2643)	(43, 39.0394)	(44, 39.2652)	(45, 38.9959)	(46, 39.2067)	(47, 39.1374)	(48, 39.6744)	(49, 39.1988)	(50, 39.015499999999996)	(51, 38.7822)	(52, 39.118700000000004)	(53, 39.0734)	(54, 39.2416)	(55, 38.3731)	(56, 38.617000000000004)	(57, 38.1925)	(58, 38.7756)	(59, 39.5248)	(60, 38.6659)	(61, 38.7559)	(62, 38.3202)	(63, 39.0563)	(64, 38.596799999999995)	(65, 38.642199999999995)	(66, 38.7824)	(67, 38.405699999999996)	(68, 38.921099999999996)	(69, 38.4751)	(70, 38.9565)	(71, 39.384)	(72, 38.6436)	(73, 39.3026)	(74, 39.285)	(75, 39.352900000000005)	(76, 39.799299999999995)	(77, 39.585300000000004)	(78, 37.7114)	(79, 39.6237)	(80, 38.7909)	(81, 38.5977)	(82, 39.0741)	(83, 37.9223)	(84, 38.6786)	(85, 38.823800000000006)	(86, 38.5067)	(87, 38.3444)	(88, 38.8861)	(89, 39.0601)	(90, 38.4913)	(91, 38.440999999999995)	(92, 38.488)	(93, 38.8607)	(94, 38.7326)	(95, 38.668200000000006)	(96, 39.1727)	(97, 39.0693)	(98, 38.7075)	(99, 38.5312)	(100, 37.2119)
SRR23610923_GSM7062101_C_6M_1_Homo_sapiens_RNA-Seq	(1, 45.854299999999995)	(2, 46.6713)	(3, 46.4104)	(4, 46.4338)	(5, 45.443)	(6, 46.0533)	(7, 0.69414)	(8, 1.47472)	(9, 2.25758)	(10, 3.14886)	(11, 46.9026)	(12, 46.597300000000004)	(13, 47.2442)	(14, 47.387499999999996)	(15, 47.6285)	(16, 46.9929)	(17, 47.383399999999995)	(18, 47.1606)	(19, 46.2858)	(20, 45.5779)	(21, 43.992599999999996)	(22, 44.2266)	(23, 39.8831)	(24, 39.1259)	(25, 39.434799999999996)	(26, 39.484700000000004)	(27, 39.4683)	(28, 39.4982)	(29, 40.8142)	(30, 40.0178)	(31, 39.8587)	(32, 39.6563)	(33, 39.7827)	(34, 40.1297)	(35, 40.1606)	(36, 40.224399999999996)	(37, 40.165299999999995)	(38, 39.446799999999996)	(39, 39.698)	(40, 39.8556)	(41, 39.637899999999995)	(42, 39.3349)	(43, 39.2686)	(44, 39.089200000000005)	(45, 39.1378)	(46, 39.0672)	(47, 39.062000000000005)	(48, 39.5514)	(49, 39.298300000000005)	(50, 39.157399999999996)	(51, 38.8427)	(52, 39.265)	(53, 39.094)	(54, 39.123799999999996)	(55, 38.6536)	(56, 38.8022)	(57, 38.516)	(58, 39.075700000000005)	(59, 39.433099999999996)	(60, 38.849000000000004)	(61, 39.0492)	(62, 38.624199999999995)	(63, 39.2973)	(64, 38.7194)	(65, 38.725500000000004)	(66, 38.813900000000004)	(67, 38.705600000000004)	(68, 38.7507)	(69, 38.5864)	(70, 38.8145)	(71, 39.3036)	(72, 38.6395)	(73, 39.1941)	(74, 38.9615)	(75, 39.1681)	(76, 39.3352)	(77, 39.1879)	(78, 37.9463)	(79, 39.4514)	(80, 38.663)	(81, 38.6653)	(82, 38.897)	(83, 37.9919)	(84, 38.6943)	(85, 38.7613)	(86, 38.441399999999994)	(87, 38.2744)	(88, 38.7329)	(89, 38.9847)	(90, 38.4042)	(91, 38.638)	(92, 38.5571)	(93, 38.8331)	(94, 38.8235)	(95, 38.7542)	(96, 39.3173)	(97, 38.967200000000005)	(98, 38.4339)	(99, 38.0164)	(100, 36.955799999999996)
SRR23610929_GSM7062095_C_4T_9_Homo_sapiens_RNA-Seq	(1, 46.363)	(2, 47.2772)	(3, 47.073100000000004)	(4, 46.9734)	(5, 45.872099999999996)	(6, 46.0681)	(7, 0.8194450000000001)	(8, 1.62652)	(9, 2.50165)	(10, 3.4072999999999998)	(11, 46.3032)	(12, 46.129)	(13, 47.056799999999996)	(14, 47.151399999999995)	(15, 47.2868)	(16, 46.5991)	(17, 46.7178)	(18, 46.414)	(19, 45.7295)	(20, 45.197900000000004)	(21, 43.582300000000004)	(22, 43.9494)	(23, 39.942)	(24, 39.0852)	(25, 39.3904)	(26, 39.5661)	(27, 39.6088)	(28, 39.513)	(29, 41.1493)	(30, 39.9688)	(31, 39.904)	(32, 39.8132)	(33, 39.7355)	(34, 40.118500000000004)	(35, 40.3456)	(36, 40.3648)	(37, 40.4076)	(38, 39.6253)	(39, 39.7799)	(40, 40.204699999999995)	(41, 39.8106)	(42, 39.650999999999996)	(43, 39.6467)	(44, 39.196999999999996)	(45, 39.123999999999995)	(46, 39.1)	(47, 39.0777)	(48, 39.7994)	(49, 39.364900000000006)	(50, 39.1937)	(51, 38.8816)	(52, 39.3652)	(53, 39.1582)	(54, 39.104)	(55, 38.590999999999994)	(56, 38.8465)	(57, 38.4895)	(58, 39.306999999999995)	(59, 39.541199999999996)	(60, 39.0245)	(61, 39.2282)	(62, 38.575900000000004)	(63, 39.2439)	(64, 39.006800000000005)	(65, 38.9527)	(66, 38.8095)	(67, 38.650400000000005)	(68, 39.0379)	(69, 38.709900000000005)	(70, 39.1544)	(71, 39.6214)	(72, 38.818599999999996)	(73, 39.374700000000004)	(74, 39.3275)	(75, 39.4234)	(76, 39.811)	(77, 39.5747)	(78, 38.088899999999995)	(79, 39.6524)	(80, 38.908)	(81, 39.0118)	(82, 39.3947)	(83, 38.4052)	(84, 39.1074)	(85, 38.9696)	(86, 38.7544)	(87, 38.542)	(88, 38.9763)	(89, 39.3423)	(90, 38.752700000000004)	(91, 38.8953)	(92, 38.893899999999995)	(93, 39.0429)	(94, 39.2468)	(95, 39.1016)	(96, 39.707100000000004)	(97, 39.3699)	(98, 38.931900000000006)	(99, 38.561)	(100, 37.4362)
