Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
SRR23610875_GSM7062173_P_4T_17_Homo_sapiens_RNA-Seq	(1, 46.0747)	(2, 46.941300000000005)	(3, 46.6142)	(4, 46.809)	(5, 45.8247)	(6, 46.456399999999995)	(7, 0.8303990000000001)	(8, 1.68045)	(9, 2.50517)	(10, 3.4618500000000005)	(11, 47.5068)	(12, 47.3021)	(13, 47.653099999999995)	(14, 48.1888)	(15, 47.8513)	(16, 47.8256)	(17, 47.600500000000004)	(18, 47.3113)	(19, 46.7401)	(20, 46.3225)	(21, 44.1795)	(22, 44.4672)	(23, 40.1117)	(24, 39.221000000000004)	(25, 39.4161)	(26, 39.6749)	(27, 39.9637)	(28, 39.356)	(29, 41.3525)	(30, 39.8513)	(31, 39.7143)	(32, 40.0041)	(33, 39.5986)	(34, 40.0398)	(35, 40.102199999999996)	(36, 40.2623)	(37, 40.288000000000004)	(38, 39.3568)	(39, 39.8457)	(40, 40.3591)	(41, 39.584599999999995)	(42, 39.8538)	(43, 39.9707)	(44, 39.0644)	(45, 39.083400000000005)	(46, 39.0349)	(47, 39.1297)	(48, 40.0503)	(49, 39.265299999999996)	(50, 39.122099999999996)	(51, 38.7266)	(52, 38.989200000000004)	(53, 38.6804)	(54, 39.0202)	(55, 38.690400000000004)	(56, 38.7807)	(57, 38.3392)	(58, 39.5225)	(59, 39.4559)	(60, 39.2779)	(61, 39.4183)	(62, 38.3021)	(63, 39.0994)	(64, 39.0719)	(65, 38.7537)	(66, 38.7919)	(67, 38.379799999999996)	(68, 39.1399)	(69, 38.3591)	(70, 38.674)	(71, 39.5064)	(72, 38.6788)	(73, 39.3379)	(74, 39.196799999999996)	(75, 38.962799999999994)	(76, 39.5768)	(77, 39.1438)	(78, 37.7867)	(79, 39.463300000000004)	(80, 38.6954)	(81, 38.9546)	(82, 39.1724)	(83, 38.3698)	(84, 39.0315)	(85, 38.6385)	(86, 38.482699999999994)	(87, 38.5643)	(88, 38.9354)	(89, 38.9411)	(90, 38.8469)	(91, 38.9058)	(92, 38.8287)	(93, 39.0682)	(94, 39.0786)	(95, 38.872099999999996)	(96, 39.4652)	(97, 39.0967)	(98, 38.58)	(99, 38.3048)	(100, 37.189499999999995)
SRR23610883_GSM7062141_I_6M_1_Homo_sapiens_RNA-Seq	(1, 46.4108)	(2, 46.998400000000004)	(3, 46.719)	(4, 46.6263)	(5, 45.874700000000004)	(6, 46.403299999999994)	(7, 0.885971)	(8, 1.6263900000000002)	(9, 2.20029)	(10, 3.31841)	(11, 47.820499999999996)	(12, 47.410799999999995)	(13, 47.8242)	(14, 47.862500000000004)	(15, 48.0402)	(16, 47.5025)	(17, 47.8005)	(18, 47.6657)	(19, 46.944399999999995)	(20, 45.7556)	(21, 44.3407)	(22, 44.6277)	(23, 40.216)	(24, 39.206)	(25, 39.1997)	(26, 39.3518)	(27, 39.2344)	(28, 39.2367)	(29, 40.7925)	(30, 39.852199999999996)	(31, 39.8706)	(32, 39.6049)	(33, 39.5274)	(34, 40.1449)	(35, 39.8161)	(36, 40.1768)	(37, 40.0966)	(38, 39.1899)	(39, 39.5)	(40, 39.8732)	(41, 39.535399999999996)	(42, 39.1811)	(43, 39.305299999999995)	(44, 39.222699999999996)	(45, 39.1128)	(46, 39.2918)	(47, 39.1215)	(48, 39.683)	(49, 39.4781)	(50, 39.2593)	(51, 38.9318)	(52, 39.3163)	(53, 39.323)	(54, 39.4341)	(55, 38.9405)	(56, 39.0518)	(57, 38.6267)	(58, 39.1484)	(59, 39.6943)	(60, 38.9973)	(61, 39.3407)	(62, 38.5781)	(63, 39.3851)	(64, 38.8209)	(65, 38.919599999999996)	(66, 39.0568)	(67, 38.9925)	(68, 39.041)	(69, 38.791199999999996)	(70, 39.018)	(71, 39.3292)	(72, 38.8166)	(73, 39.323)	(74, 39.2374)	(75, 39.447500000000005)	(76, 39.7565)	(77, 39.3635)	(78, 38.026700000000005)	(79, 39.5783)	(80, 38.7832)	(81, 38.7358)	(82, 39.1484)	(83, 38.1101)	(84, 38.872)	(85, 38.836)	(86, 38.5484)	(87, 38.332)	(88, 39.1044)	(89, 39.1537)	(90, 38.567)	(91, 38.6737)	(92, 38.8652)	(93, 39.1278)	(94, 39.0398)	(95, 38.9137)	(96, 39.4414)	(97, 39.0322)	(98, 38.3962)	(99, 38.218)	(100, 36.6956)
SRR23610889_GSM7062135_I_4T_9_Homo_sapiens_RNA-Seq	(1, 46.4582)	(2, 47.1904)	(3, 47.0111)	(4, 46.9791)	(5, 46.1411)	(6, 46.8367)	(7, 0.832873)	(8, 1.58289)	(9, 2.12487)	(10, 3.22032)	(11, 48.1387)	(12, 47.8255)	(13, 48.382)	(14, 48.5702)	(15, 48.524499999999996)	(16, 48.1502)	(17, 48.1462)	(18, 48.0574)	(19, 47.329)	(20, 46.265)	(21, 44.5165)	(22, 44.6405)	(23, 40.1291)	(24, 39.1716)	(25, 39.1522)	(26, 39.2192)	(27, 39.3148)	(28, 39.2707)	(29, 40.77)	(30, 39.8107)	(31, 39.6347)	(32, 39.5028)	(33, 39.406)	(34, 39.946799999999996)	(35, 39.8177)	(36, 40.1391)	(37, 40.0163)	(38, 39.1227)	(39, 39.4029)	(40, 39.7911)	(41, 39.243)	(42, 39.1651)	(43, 39.185900000000004)	(44, 39.0512)	(45, 38.8657)	(46, 39.0457)	(47, 38.9281)	(48, 39.5715)	(49, 39.1851)	(50, 38.8599)	(51, 38.6178)	(52, 38.891799999999996)	(53, 38.7998)	(54, 38.9769)	(55, 38.4302)	(56, 38.6029)	(57, 38.168400000000005)	(58, 38.844699999999996)	(59, 39.3174)	(60, 38.742900000000006)	(61, 38.882600000000004)	(62, 38.2403)	(63, 38.9898)	(64, 38.5315)	(65, 38.4241)	(66, 38.6995)	(67, 38.5293)	(68, 38.8129)	(69, 38.3031)	(70, 38.6276)	(71, 39.0062)	(72, 38.5308)	(73, 39.1325)	(74, 38.9891)	(75, 39.203700000000005)	(76, 39.528600000000004)	(77, 39.1619)	(78, 37.7866)	(79, 39.2996)	(80, 38.582899999999995)	(81, 38.5466)	(82, 39.024)	(83, 37.9818)	(84, 38.6721)	(85, 38.6466)	(86, 38.2609)	(87, 38.249100000000006)	(88, 38.7768)	(89, 38.9438)	(90, 38.4819)	(91, 38.4819)	(92, 38.5251)	(93, 38.9687)	(94, 38.8539)	(95, 38.665)	(96, 39.165299999999995)	(97, 38.8085)	(98, 38.1297)	(99, 37.9503)	(100, 36.4705)
SRR23610891_GSM7062133_I_4T_17_Homo_sapiens_RNA-Seq	(1, 45.9252)	(2, 46.5475)	(3, 46.2665)	(4, 46.2481)	(5, 45.3001)	(6, 45.921)	(7, 0.755912)	(8, 1.4635)	(9, 2.28641)	(10, 3.2617)	(11, 47.3028)	(12, 46.8136)	(13, 47.3646)	(14, 47.2411)	(15, 47.2873)	(16, 46.822599999999994)	(17, 46.883)	(18, 46.8082)	(19, 46.2295)	(20, 45.1985)	(21, 43.9043)	(22, 44.2417)	(23, 40.1493)	(24, 38.9978)	(25, 39.2593)	(26, 39.4661)	(27, 39.3674)	(28, 39.4025)	(29, 41.0616)	(30, 40.0349)	(31, 39.8364)	(32, 39.9101)	(33, 39.8395)	(34, 40.2654)	(35, 40.1327)	(36, 40.418)	(37, 40.3829)	(38, 39.543800000000005)	(39, 39.8903)	(40, 40.176)	(41, 39.6395)	(42, 39.5538)	(43, 39.5499)	(44, 39.2583)	(45, 39.0525)	(46, 39.1807)	(47, 39.236399999999996)	(48, 39.8512)	(49, 39.576299999999996)	(50, 39.257999999999996)	(51, 39.0833)	(52, 39.3523)	(53, 39.229)	(54, 39.2706)	(55, 38.8109)	(56, 39.0897)	(57, 38.587199999999996)	(58, 39.3232)	(59, 39.8031)	(60, 39.1077)	(61, 39.284)	(62, 38.8146)	(63, 39.556000000000004)	(64, 39.0888)	(65, 38.8746)	(66, 39.103)	(67, 39.043499999999995)	(68, 39.149699999999996)	(69, 38.6936)	(70, 39.097500000000004)	(71, 39.3952)	(72, 38.850899999999996)	(73, 39.630500000000005)	(74, 39.5071)	(75, 39.5602)	(76, 39.8435)	(77, 39.501799999999996)	(78, 38.1264)	(79, 39.6803)	(80, 39.0289)	(81, 38.9608)	(82, 39.484)	(83, 38.425799999999995)	(84, 39.0762)	(85, 39.1629)	(86, 38.7945)	(87, 38.7024)	(88, 39.267)	(89, 39.4414)	(90, 38.859500000000004)	(91, 39.1901)	(92, 39.0623)	(93, 39.3779)	(94, 39.411)	(95, 39.3421)	(96, 39.7637)	(97, 39.349000000000004)	(98, 38.467600000000004)	(99, 38.277)	(100, 37.0842)
SRR23610894_GSM7062130_I_3T_9_Homo_sapiens_RNA-Seq	(1, 45.986)	(2, 46.5484)	(3, 46.192)	(4, 46.2751)	(5, 45.3856)	(6, 45.933600000000006)	(7, 0.8995730000000001)	(8, 1.76382)	(9, 2.62642)	(10, 3.59154)	(11, 47.3023)	(12, 47.1021)	(13, 47.5128)	(14, 47.6098)	(15, 47.7156)	(16, 47.219100000000005)	(17, 47.493)	(18, 47.2685)	(19, 46.5934)	(20, 45.703500000000005)	(21, 44.155)	(22, 44.5581)	(23, 40.207100000000004)	(24, 39.278400000000005)	(25, 39.4515)	(26, 39.6447)	(27, 39.6165)	(28, 39.531)	(29, 40.9046)	(30, 40.088)	(31, 40.0372)	(32, 39.9316)	(33, 39.8737)	(34, 40.4112)	(35, 40.199)	(36, 40.4777)	(37, 40.3918)	(38, 39.622800000000005)	(39, 40.0058)	(40, 40.1918)	(41, 39.8675)	(42, 39.595)	(43, 39.6684)	(44, 39.3088)	(45, 39.35)	(46, 39.3872)	(47, 39.301199999999994)	(48, 39.9121)	(49, 39.635799999999996)	(50, 39.4214)	(51, 39.078)	(52, 39.4343)	(53, 39.3898)	(54, 39.4714)	(55, 39.0831)	(56, 39.2091)	(57, 38.8159)	(58, 39.3381)	(59, 39.795)	(60, 39.2358)	(61, 39.476299999999995)	(62, 38.8534)	(63, 39.6336)	(64, 39.104499999999994)	(65, 39.0779)	(66, 39.1049)	(67, 39.077600000000004)	(68, 39.2376)	(69, 38.9499)	(70, 39.1904)	(71, 39.5922)	(72, 39.0079)	(73, 39.5941)	(74, 39.3977)	(75, 39.5588)	(76, 39.8019)	(77, 39.4642)	(78, 38.3017)	(79, 39.7838)	(80, 39.0617)	(81, 38.9884)	(82, 39.4185)	(83, 38.4951)	(84, 39.0659)	(85, 39.029399999999995)	(86, 38.756800000000005)	(87, 38.5681)	(88, 39.2239)	(89, 39.3211)	(90, 38.9741)	(91, 38.987100000000005)	(92, 38.9694)	(93, 39.3333)	(94, 39.352)	(95, 39.1405)	(96, 39.7037)	(97, 39.326100000000004)	(98, 38.6653)	(99, 38.4775)	(100, 37.2637)
SRR23610896_GSM7062128_I_3T_17_Homo_sapiens_RNA-Seq	(1, 46.4029)	(2, 47.1312)	(3, 46.9254)	(4, 46.8719)	(5, 46.1184)	(6, 46.79)	(7, 0.811273)	(8, 1.53958)	(9, 2.10166)	(10, 3.2144199999999996)	(11, 48.0022)	(12, 47.7771)	(13, 48.336400000000005)	(14, 48.4962)	(15, 48.4777)	(16, 48.1178)	(17, 48.161100000000005)	(18, 48.0621)	(19, 47.2431)	(20, 46.2565)	(21, 44.4639)	(22, 44.626)	(23, 40.2053)	(24, 39.2457)	(25, 39.2817)	(26, 39.352399999999996)	(27, 39.448100000000004)	(28, 39.356)	(29, 40.7985)	(30, 39.9159)	(31, 39.786500000000004)	(32, 39.6336)	(33, 39.6858)	(34, 40.1132)	(35, 39.9525)	(36, 40.2963)	(37, 40.2127)	(38, 39.4026)	(39, 39.7013)	(40, 39.989000000000004)	(41, 39.5536)	(42, 39.4114)	(43, 39.4118)	(44, 39.162)	(45, 39.1333)	(46, 39.1607)	(47, 39.124199999999995)	(48, 39.655499999999996)	(49, 39.434999999999995)	(50, 39.0186)	(51, 38.7688)	(52, 39.1078)	(53, 38.9509)	(54, 39.1902)	(55, 38.5952)	(56, 38.879200000000004)	(57, 38.304300000000005)	(58, 39.0313)	(59, 39.5673)	(60, 38.917)	(61, 39.091)	(62, 38.5251)	(63, 39.1885)	(64, 38.7435)	(65, 38.676500000000004)	(66, 38.8244)	(67, 38.7895)	(68, 38.975500000000004)	(69, 38.485)	(70, 38.8741)	(71, 39.236900000000006)	(72, 38.6747)	(73, 39.3685)	(74, 39.1787)	(75, 39.227000000000004)	(76, 39.6244)	(77, 39.2249)	(78, 37.918400000000005)	(79, 39.4433)	(80, 38.8861)	(81, 38.6388)	(82, 39.1131)	(83, 37.9411)	(84, 38.756800000000005)	(85, 38.8446)	(86, 38.2944)	(87, 38.3046)	(88, 39.0552)	(89, 38.9749)	(90, 38.591300000000004)	(91, 38.6201)	(92, 38.513999999999996)	(93, 39.0422)	(94, 38.8757)	(95, 38.874700000000004)	(96, 39.321400000000004)	(97, 38.9524)	(98, 38.190200000000004)	(99, 38.0778)	(100, 36.4691)
SRR23610899_GSM7062125_I_2T_9_Homo_sapiens_RNA-Seq	(1, 46.77)	(2, 47.907)	(3, 47.7562)	(4, 48.053200000000004)	(5, 46.995799999999996)	(6, 46.9339)	(7, 0.755225)	(8, 1.29723)	(9, 1.94603)	(10, 2.67779)	(11, 49.4934)	(12, 49.723800000000004)	(13, 50.142399999999995)	(14, 50.1599)	(15, 50.557700000000004)	(16, 49.578100000000006)	(17, 50.41139999999999)	(18, 49.8558)	(19, 49.262499999999996)	(20, 47.7952)	(21, 45.826499999999996)	(22, 46.1828)	(23, 40.7096)	(24, 39.589800000000004)	(25, 39.5992)	(26, 40.3243)	(27, 39.7352)	(28, 39.5229)	(29, 41.5267)	(30, 39.841100000000004)	(31, 40.3379)	(32, 40.2448)	(33, 40.2641)	(34, 40.6381)	(35, 40.4829)	(36, 40.893499999999996)	(37, 40.981899999999996)	(38, 39.905)	(39, 40.5087)	(40, 40.4909)	(41, 40.6962)	(42, 40.055800000000005)	(43, 40.3201)	(44, 39.7069)	(45, 39.9824)	(46, 39.7185)	(47, 39.8914)	(48, 40.5184)	(49, 40.182)	(50, 39.9743)	(51, 39.3212)	(52, 40.0781)	(53, 40.0901)	(54, 40.2304)	(55, 39.5848)	(56, 39.57)	(57, 39.8958)	(58, 39.9368)	(59, 40.7118)	(60, 40.1801)	(61, 40.4627)	(62, 39.646)	(63, 40.4232)	(64, 39.8279)	(65, 40.031)	(66, 39.866099999999996)	(67, 39.654)	(68, 39.7548)	(69, 40.0151)	(70, 40.0561)	(71, 40.3752)	(72, 39.7513)	(73, 40.029900000000005)	(74, 40.0824)	(75, 40.6359)	(76, 40.448499999999996)	(77, 40.2346)	(78, 38.9175)	(79, 40.5481)	(80, 39.5926)	(81, 39.7524)	(82, 40.0089)	(83, 39.1621)	(84, 39.455)	(85, 39.4955)	(86, 39.2344)	(87, 39.2848)	(88, 39.720299999999995)	(89, 39.6129)	(90, 39.6747)	(91, 39.788000000000004)	(92, 39.333)	(93, 40.1704)	(94, 39.897)	(95, 39.6679)	(96, 40.4579)	(97, 40.3107)	(98, 39.8305)	(99, 39.657)	(100, 38.0433)
SRR23610901_GSM7062123_I_2T_17_Homo_sapiens_RNA-Seq	(1, 46.534)	(2, 47.274100000000004)	(3, 47.0834)	(4, 46.9548)	(5, 46.205600000000004)	(6, 46.880500000000005)	(7, 0.805993)	(8, 1.48921)	(9, 2.03388)	(10, 3.11789)	(11, 48.0414)	(12, 47.8732)	(13, 48.3252)	(14, 48.4566)	(15, 48.471199999999996)	(16, 48.0696)	(17, 48.171)	(18, 48.0141)	(19, 47.2378)	(20, 46.1119)	(21, 44.3702)	(22, 44.4825)	(23, 40.062599999999996)	(24, 39.0316)	(25, 39.0652)	(26, 39.1873)	(27, 39.2041)	(28, 39.1596)	(29, 40.672000000000004)	(30, 39.7273)	(31, 39.6355)	(32, 39.5256)	(33, 39.4981)	(34, 39.9212)	(35, 39.7042)	(36, 40.0996)	(37, 40.036500000000004)	(38, 39.1948)	(39, 39.5146)	(40, 39.8059)	(41, 39.4082)	(42, 39.2286)	(43, 39.2308)	(44, 39.019999999999996)	(45, 38.940999999999995)	(46, 39.0606)	(47, 39.0302)	(48, 39.5641)	(49, 39.2624)	(50, 38.9232)	(51, 38.6652)	(52, 38.9886)	(53, 38.7963)	(54, 39.096)	(55, 38.4918)	(56, 38.7148)	(57, 38.1453)	(58, 38.8793)	(59, 39.4447)	(60, 38.7849)	(61, 38.9486)	(62, 38.4231)	(63, 39.0689)	(64, 38.6572)	(65, 38.5775)	(66, 38.745200000000004)	(67, 38.690200000000004)	(68, 38.863)	(69, 38.3896)	(70, 38.711)	(71, 39.104499999999994)	(72, 38.5247)	(73, 39.305299999999995)	(74, 39.1044)	(75, 39.1164)	(76, 39.5052)	(77, 39.1815)	(78, 37.7659)	(79, 39.3563)	(80, 38.7312)	(81, 38.568400000000004)	(82, 39.0744)	(83, 37.9168)	(84, 38.6452)	(85, 38.701299999999996)	(86, 38.2592)	(87, 38.2124)	(88, 38.9519)	(89, 38.8604)	(90, 38.5109)	(91, 38.4932)	(92, 38.4199)	(93, 38.9301)	(94, 38.7742)	(95, 38.754)	(96, 39.2577)	(97, 38.8776)	(98, 38.1952)	(99, 37.981500000000004)	(100, 36.4934)
SRR23610913_GSM7062111_C_8M_1_Homo_sapiens_RNA-Seq	(1, 47.354)	(2, 48.4323)	(3, 48.5847)	(4, 48.3519)	(5, 47.3189)	(6, 48.1153)	(7, 0.825438)	(8, 1.58489)	(9, 2.3437900000000003)	(10, 3.2303100000000002)	(11, 48.8906)	(12, 48.3243)	(13, 49.2602)	(14, 49.3727)	(15, 49.381)	(16, 48.818)	(17, 48.6821)	(18, 48.6181)	(19, 47.7579)	(20, 46.6155)	(21, 44.7908)	(22, 44.715700000000005)	(23, 40.4795)	(24, 39.5172)	(25, 39.4597)	(26, 39.4504)	(27, 39.3011)	(28, 39.5288)	(29, 41.3247)	(30, 40.2663)	(31, 39.9773)	(32, 39.670100000000005)	(33, 39.7074)	(34, 40.1156)	(35, 40.3864)	(36, 40.5347)	(37, 40.470099999999995)	(38, 39.5629)	(39, 39.5328)	(40, 40.2174)	(41, 39.7714)	(42, 39.6104)	(43, 39.5043)	(44, 39.5388)	(45, 39.2494)	(46, 39.4784)	(47, 39.3676)	(48, 40.033)	(49, 39.5326)	(50, 39.369)	(51, 39.0452)	(52, 39.6958)	(53, 39.4345)	(54, 39.5161)	(55, 38.739200000000004)	(56, 38.9287)	(57, 38.6092)	(58, 39.2952)	(59, 39.9919)	(60, 38.954899999999995)	(61, 39.1925)	(62, 38.8392)	(63, 39.4179)	(64, 39.0173)	(65, 39.0419)	(66, 39.1973)	(67, 38.8486)	(68, 39.3076)	(69, 38.787)	(70, 39.2335)	(71, 39.6338)	(72, 38.959500000000006)	(73, 39.7435)	(74, 39.6833)	(75, 39.9103)	(76, 40.3444)	(77, 40.1625)	(78, 38.2122)	(79, 40.0207)	(80, 39.1265)	(81, 38.9703)	(82, 39.5331)	(83, 38.2656)	(84, 39.2164)	(85, 39.435199999999995)	(86, 38.8236)	(87, 38.793499999999995)	(88, 39.205400000000004)	(89, 39.7579)	(90, 38.8326)	(91, 39.0009)	(92, 38.9587)	(93, 39.1905)	(94, 39.2269)	(95, 39.1531)	(96, 39.6019)	(97, 39.4842)	(98, 38.9247)	(99, 38.5788)	(100, 37.203900000000004)
SRR23610918_GSM7062106_C_7M_1_Homo_sapiens_RNA-Seq	(1, 47.6634)	(2, 48.8715)	(3, 49.034299999999995)	(4, 48.8584)	(5, 47.763)	(6, 48.154599999999995)	(7, 0.9998140000000001)	(8, 1.83123)	(9, 2.62581)	(10, 3.59885)	(11, 48.143299999999996)	(12, 48.1568)	(13, 49.0032)	(14, 49.2525)	(15, 49.1781)	(16, 48.5259)	(17, 48.456900000000005)	(18, 48.2245)	(19, 47.2767)	(20, 46.0717)	(21, 44.1937)	(22, 44.1099)	(23, 39.9351)	(24, 39.0631)	(25, 39.001400000000004)	(26, 39.0305)	(27, 38.804)	(28, 39.0237)	(29, 40.7538)	(30, 39.6842)	(31, 39.6597)	(32, 39.2237)	(33, 39.3987)	(34, 39.6808)	(35, 39.9806)	(36, 40.1708)	(37, 40.1531)	(38, 39.1902)	(39, 39.2672)	(40, 39.8196)	(41, 39.4985)	(42, 39.2592)	(43, 39.0357)	(44, 39.2598)	(45, 38.9932)	(46, 39.2007)	(47, 39.1338)	(48, 39.6688)	(49, 39.1935)	(50, 39.0102)	(51, 38.777899999999995)	(52, 39.1145)	(53, 39.0675)	(54, 39.232299999999995)	(55, 38.3688)	(56, 38.6128)	(57, 38.1858)	(58, 38.7712)	(59, 39.5185)	(60, 38.6597)	(61, 38.7495)	(62, 38.3147)	(63, 39.0494)	(64, 38.590799999999994)	(65, 38.635799999999996)	(66, 38.7754)	(67, 38.4011)	(68, 38.914)	(69, 38.468)	(70, 38.9513)	(71, 39.377)	(72, 38.637)	(73, 39.2964)	(74, 39.2781)	(75, 39.3469)	(76, 39.7902)	(77, 39.576499999999996)	(78, 37.7049)	(79, 39.615899999999996)	(80, 38.7824)	(81, 38.5916)	(82, 39.0662)	(83, 37.9146)	(84, 38.669799999999995)	(85, 38.8174)	(86, 38.4985)	(87, 38.3369)	(88, 38.8774)	(89, 39.0499)	(90, 38.4835)	(91, 38.4343)	(92, 38.481)	(93, 38.8553)	(94, 38.724399999999996)	(95, 38.663599999999995)	(96, 39.1695)	(97, 39.0653)	(98, 38.7104)	(99, 38.529799999999994)	(100, 37.1886)
SRR23610923_GSM7062101_C_6M_1_Homo_sapiens_RNA-Seq	(1, 45.8289)	(2, 46.6916)	(3, 46.3945)	(4, 46.4275)	(5, 45.5139)	(6, 46.1793)	(7, 0.753165)	(8, 1.5531599999999999)	(9, 2.3505700000000003)	(10, 3.30035)	(11, 47.2414)	(12, 46.9601)	(13, 47.4943)	(14, 47.659600000000005)	(15, 47.8001)	(16, 47.259)	(17, 47.5439)	(18, 47.3555)	(19, 46.4897)	(20, 45.6208)	(21, 44.0323)	(22, 44.2038)	(23, 39.888200000000005)	(24, 39.0725)	(25, 39.3344)	(26, 39.4173)	(27, 39.3769)	(28, 39.4171)	(29, 40.736)	(30, 40.0167)	(31, 39.8563)	(32, 39.6535)	(33, 39.7817)	(34, 40.1262)	(35, 40.157)	(36, 40.2223)	(37, 40.1606)	(38, 39.4436)	(39, 39.6954)	(40, 39.8519)	(41, 39.6352)	(42, 39.3314)	(43, 39.2643)	(44, 39.0861)	(45, 39.1336)	(46, 39.0642)	(47, 39.0608)	(48, 39.5472)	(49, 39.2945)	(50, 39.152300000000004)	(51, 38.8388)	(52, 39.2605)	(53, 39.0897)	(54, 39.1175)	(55, 38.650400000000005)	(56, 38.797)	(57, 38.5114)	(58, 39.0725)	(59, 39.4268)	(60, 38.8443)	(61, 39.0436)	(62, 38.621100000000006)	(63, 39.291599999999995)	(64, 38.7158)	(65, 38.7203)	(66, 38.8096)	(67, 38.7005)	(68, 38.7442)	(69, 38.5828)	(70, 38.8093)	(71, 39.297)	(72, 38.635000000000005)	(73, 39.1874)	(74, 38.9561)	(75, 39.164300000000004)	(76, 39.327600000000004)	(77, 39.182)	(78, 37.9407)	(79, 39.4437)	(80, 38.6565)	(81, 38.6581)	(82, 38.89)	(83, 37.9863)	(84, 38.6881)	(85, 38.7549)	(86, 38.436)	(87, 38.2693)	(88, 38.7256)	(89, 38.9797)	(90, 38.3988)	(91, 38.631)	(92, 38.554100000000005)	(93, 38.827099999999994)	(94, 38.819900000000004)	(95, 38.7505)	(96, 39.3167)	(97, 38.9658)	(98, 38.4381)	(99, 38.0145)	(100, 36.9347)
SRR23610929_GSM7062095_C_4T_9_Homo_sapiens_RNA-Seq	(1, 46.3235)	(2, 47.3084)	(3, 47.0938)	(4, 46.9934)	(5, 46.015299999999996)	(6, 46.2995)	(7, 0.8814209999999999)	(8, 1.71915)	(9, 2.61038)	(10, 3.5879399999999997)	(11, 46.7756)	(12, 46.6097)	(13, 47.3684)	(14, 47.4967)	(15, 47.5435)	(16, 46.9664)	(17, 46.9626)	(18, 46.711999999999996)	(19, 46.0189)	(20, 45.2765)	(21, 43.655300000000004)	(22, 43.9315)	(23, 39.9687)	(24, 39.0289)	(25, 39.2729)	(26, 39.4793)	(27, 39.504400000000004)	(28, 39.415499999999994)	(29, 41.061)	(30, 39.9666)	(31, 39.900600000000004)	(32, 39.8103)	(33, 39.7329)	(34, 40.1153)	(35, 40.341300000000004)	(36, 40.3615)	(37, 40.4035)	(38, 39.6207)	(39, 39.7778)	(40, 40.2008)	(41, 39.8054)	(42, 39.6465)	(43, 39.6412)	(44, 39.1942)	(45, 39.1208)	(46, 39.096)	(47, 39.0733)	(48, 39.7937)	(49, 39.3606)	(50, 39.1896)	(51, 38.8764)	(52, 39.3609)	(53, 39.1519)	(54, 39.097100000000005)	(55, 38.5873)	(56, 38.8412)	(57, 38.4854)	(58, 39.3024)	(59, 39.534200000000006)	(60, 39.0199)	(61, 39.2206)	(62, 38.5712)	(63, 39.237899999999996)	(64, 39.001599999999996)	(65, 38.9473)	(66, 38.8031)	(67, 38.6451)	(68, 39.0313)	(69, 38.7061)	(70, 39.1486)	(71, 39.6162)	(72, 38.8129)	(73, 39.3679)	(74, 39.3202)	(75, 39.4188)	(76, 39.8023)	(77, 39.567600000000006)	(78, 38.0841)	(79, 39.644400000000005)	(80, 38.9017)	(81, 39.0046)	(82, 39.385799999999996)	(83, 38.3972)	(84, 39.0996)	(85, 38.960699999999996)	(86, 38.7474)	(87, 38.535399999999996)	(88, 38.9681)	(89, 39.334599999999995)	(90, 38.746900000000004)	(91, 38.887)	(92, 38.8889)	(93, 39.0389)	(94, 39.2389)	(95, 39.0982)	(96, 39.7038)	(97, 39.3671)	(98, 38.9332)	(99, 38.56)	(100, 37.4136)
