Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
SRR23610875_GSM7062173_P_4T_17_Homo_sapiens_RNA-Seq	(1, 0.0621149)	(2, 0.00699387)	(3, 0.00443624)	(4, 0.0068128)	(5, 0.00017352600000000002)	(6, 0.0)	(7, 7.54463e-06)	(8, 0.0)	(9, 0.00186352)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.00024142800000000002)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.00485595)	(56, 0.0019089900000000002)	(57, 0.00101746)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 8.9359e-06)	(62, 0.0)	(63, 0.00410632)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0018335899999999997)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610883_GSM7062141_I_6M_1_Homo_sapiens_RNA-Seq	(1, 0.0059682699999999995)	(2, 0.0371212)	(3, 0.00249064)	(4, 1.98722e-05)	(5, 0.0)	(6, 0.000112609)	(7, 0.000172225)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.000715398)	(21, 0.0)	(22, 0.0)	(23, 0.000188527)	(24, 0.0)	(25, 0.0)	(26, 0.000301529)	(27, 0.0)	(28, 0.0014457299999999999)	(29, 0.008131890000000001)	(30, 0.000383155)	(31, 0.004268559999999999)	(32, 0.00106496)	(33, 0.0063996)	(34, 0.0)	(35, 0.000127158)	(36, 0.0)	(37, 0.0)	(38, 0.000271614)	(39, 0.000868376)	(40, 0.00442081)	(41, 0.00777875)	(42, 0.00138574)	(43, 0.0053378)	(44, 0.000803892)	(45, 0.00233079)	(46, 0.00139627)	(47, 0.00376524)	(48, 0.00121018)	(49, 0.0027867)	(50, 0.0011803299999999998)	(51, 0.00287823)	(52, 0.00155507)	(53, 0.0024912000000000003)	(54, 0.00104383)	(55, 0.0041868800000000005)	(56, 0.0081931)	(57, 0.00125886)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.000736674)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 7.13663e-05)	(78, 0.0020346599999999998)	(79, 0.0)	(80, 0.000821267)	(81, 4.32612e-05)	(82, 0.000263178)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.000732025)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610889_GSM7062135_I_4T_9_Homo_sapiens_RNA-Seq	(1, 0.0061165099999999995)	(2, 0.037909)	(3, 0.00240321)	(4, 4.17224e-05)	(5, 0.0)	(6, 8.34449e-05)	(7, 0.000183579)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 8.34449e-06)	(20, 0.0006759040000000001)	(21, 0.0)	(22, 0.0)	(23, 0.00021131)	(24, 0.0)	(25, 0.0)	(26, 0.000265927)	(27, 0.0)	(28, 0.00146142)	(29, 0.00887617)	(30, 0.00036541899999999997)	(31, 0.0041516700000000005)	(32, 0.00119794)	(33, 0.0064505199999999995)	(34, 0.0)	(35, 4.40331e-05)	(36, 0.0)	(37, 0.0)	(38, 0.000222404)	(39, 0.000705192)	(40, 0.00455767)	(41, 0.008610020000000001)	(42, 0.00142923)	(43, 0.00560615)	(44, 0.0008401620000000001)	(45, 0.00232332)	(46, 0.0014769)	(47, 0.00394547)	(48, 0.00127904)	(49, 0.0027705800000000004)	(50, 0.00131333)	(51, 0.00277582)	(52, 0.00158926)	(53, 0.0025157400000000003)	(54, 0.0010401899999999999)	(55, 0.0042026500000000005)	(56, 0.008348560000000001)	(57, 0.00101642)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.000819359)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.000136156)	(78, 0.0022192600000000002)	(79, 0.0)	(80, 0.000724895)	(81, 3.93648e-05)	(82, 0.000252685)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0008077410000000001)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610891_GSM7062133_I_4T_17_Homo_sapiens_RNA-Seq	(1, 0.0639643)	(2, 0.0069009499999999994)	(3, 0.0050259)	(4, 0.00669798)	(5, 0.000135313)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0016430799999999999)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0002223)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.00485992)	(56, 0.00146919)	(57, 0.00072311)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.00430683)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0019165799999999998)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610894_GSM7062130_I_3T_9_Homo_sapiens_RNA-Seq	(1, 0.0634564)	(2, 0.007164169999999999)	(3, 0.00472982)	(4, 0.00680473)	(5, 0.000269575)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.001789)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.000294082)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.00480083)	(56, 0.00176505)	(57, 0.0008504780000000001)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.00410266)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.00194966)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610896_GSM7062128_I_3T_17_Homo_sapiens_RNA-Seq	(1, 0.00607965)	(2, 0.0374991)	(3, 0.00215699)	(4, 3.8176699999999997e-05)	(5, 0.0)	(6, 7.63535e-05)	(7, 7.63535e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.000782623)	(21, 0.0)	(22, 0.0)	(23, 0.000202664)	(24, 0.0)	(25, 0.0)	(26, 0.00033227399999999997)	(27, 0.0)	(28, 0.00164299)	(29, 0.008672599999999999)	(30, 0.000336234)	(31, 0.00422174)	(32, 0.00125141)	(33, 0.006249639999999999)	(34, 0.0)	(35, 5.9963499999999996e-05)	(36, 0.0)	(37, 0.0)	(38, 0.00032280599999999997)	(39, 0.000809532)	(40, 0.00442162)	(41, 0.00832319)	(42, 0.00129034)	(43, 0.00514181)	(44, 0.000774859)	(45, 0.00235731)	(46, 0.00138773)	(47, 0.0038074999999999997)	(48, 0.000948934)	(49, 0.0029152699999999998)	(50, 0.0010445799999999998)	(51, 0.00298)	(52, 0.00155388)	(53, 0.00259515)	(54, 0.000787959)	(55, 0.00402295)	(56, 0.007564510000000001)	(57, 0.00115314)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.00072921)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.000137527)	(78, 0.00235294)	(79, 0.0)	(80, 0.0007749570000000001)	(81, 5.8176899999999995e-05)	(82, 0.000250522)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.000807261)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610899_GSM7062125_I_2T_9_Homo_sapiens_RNA-Seq	(1, 0.0627478)	(2, 0.006861830000000001)	(3, 0.00545667)	(4, 0.006854020000000001)	(5, 0.00028103)	(6, 0.0)	(7, 7.8064e-06)	(8, 0.0)	(9, 0.0017798599999999999)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.000257611)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.00466542)	(56, 0.0017257499999999999)	(57, 0.00101365)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 3.0688e-05)	(62, 0.0)	(63, 0.0042346599999999995)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.00168965)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610901_GSM7062123_I_2T_17_Homo_sapiens_RNA-Seq	(1, 0.00652531)	(2, 0.0384557)	(3, 0.00250846)	(4, 6.63029e-05)	(5, 0.0)	(6, 4.9727199999999994e-05)	(7, 0.000187858)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.000795635)	(21, 0.0)	(22, 0.0)	(23, 0.00017928100000000002)	(24, 0.0)	(25, 0.0)	(26, 0.000347131)	(27, 0.0)	(28, 0.00147453)	(29, 0.00868209)	(30, 0.000398378)	(31, 0.00424278)	(32, 0.00118389)	(33, 0.006602739999999999)	(34, 0.0)	(35, 8.18493e-05)	(36, 0.0)	(37, 0.0)	(38, 0.000313186)	(39, 0.00074716)	(40, 0.00439345)	(41, 0.00833075)	(42, 0.0014608400000000001)	(43, 0.00542338)	(44, 0.0009044900000000001)	(45, 0.00239301)	(46, 0.00150949)	(47, 0.00409772)	(48, 0.00122252)	(49, 0.00296488)	(50, 0.00133102)	(51, 0.00305075)	(52, 0.0016537799999999999)	(53, 0.00259341)	(54, 0.00102029)	(55, 0.00435879)	(56, 0.0082055)	(57, 0.0011440600000000001)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.000856685)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 1.6117100000000002e-05)	(77, 0.000122351)	(78, 0.00250208)	(79, 0.0)	(80, 0.000920008)	(81, 6.04294e-05)	(82, 0.000271168)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.000916259)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610913_GSM7062111_C_8M_1_Homo_sapiens_RNA-Seq	(1, 0.061997500000000004)	(2, 0.006919699999999999)	(3, 0.0050452299999999995)	(4, 0.00700363)	(5, 0.00021449200000000002)	(6, 0.0)	(7, 9.325739999999999e-06)	(8, 0.0)	(9, 0.0017532399999999999)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.00024246899999999999)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.00514698)	(56, 0.00181151)	(57, 0.0009469120000000001)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 1.1547499999999999e-05)	(62, 0.0)	(63, 0.00430697)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.00180955)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610918_GSM7062106_C_7M_1_Homo_sapiens_RNA-Seq	(1, 0.06439500000000001)	(2, 0.00700027)	(3, 0.00526188)	(4, 0.006785309999999999)	(5, 0.000168231)	(6, 0.0)	(7, 9.34615e-06)	(8, 0.0)	(9, 0.00165427)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.000224308)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.00490307)	(56, 0.00177341)	(57, 0.000936898)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 2.26851e-05)	(62, 0.0)	(63, 0.00431723)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.002107)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610923_GSM7062101_C_6M_1_Homo_sapiens_RNA-Seq	(1, 0.06220969999999999)	(2, 0.00681737)	(3, 0.00520758)	(4, 0.00646826)	(5, 0.00022304299999999997)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00190072)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.00021334600000000003)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.00491781)	(56, 0.0017874199999999999)	(57, 0.0011284)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 2.3530800000000002e-05)	(62, 0.0)	(63, 0.00384046)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.00183014)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610929_GSM7062095_C_4T_9_Homo_sapiens_RNA-Seq	(1, 0.0636014)	(2, 0.00661048)	(3, 0.00494153)	(4, 0.00700232)	(5, 0.00022494500000000002)	(6, 0.0)	(7, 7.25629e-06)	(8, 0.0)	(9, 0.00163266)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.00022494500000000002)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0047768)	(56, 0.0017481)	(57, 0.0009284219999999999)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.00413881)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.00169777)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610931_GSM7062093_C_4T_17_Homo_sapiens_RNA-Seq	(1, 0.0621246)	(2, 0.0070415799999999995)	(3, 0.0049537999999999995)	(4, 0.00646538)	(5, 0.000149662)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00188574)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.00025442499999999996)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 0.0)	(52, 0.0)	(53, 0.0)	(54, 0.0)	(55, 0.0045362499999999995)	(56, 0.00154429)	(57, 0.0008714)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 9.17392e-06)	(62, 0.0)	(63, 0.00427191)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.00186428)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
