Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
SRR23610875_GSM7062173_P_4T_17_Homo_sapiens_RNA-Seq	(1, 36.5696)	(2, 36.6772)	(3, 36.7283)	(4, 36.7489)	(5, 36.7894)	(6, 36.8005)	(7, 25.3286)	(8, 36.6256)	(9, 23.9472)	(10, 36.6841)	(11, 36.7992)	(12, 36.7839)	(13, 36.7983)	(14, 36.7901)	(15, 36.7924)	(16, 36.7911)	(17, 36.797)	(18, 36.7917)	(19, 36.7842)	(20, 36.7793)	(21, 36.7671)	(22, 36.7709)	(23, 36.7439)	(24, 36.7276)	(25, 36.725)	(26, 36.7181)	(27, 36.7033)	(28, 36.7154)	(29, 36.6993)	(30, 36.6944)	(31, 36.6906)	(32, 36.6971)	(33, 36.6857)	(34, 36.6939)	(35, 36.6735)	(36, 36.6756)	(37, 36.6477)	(38, 36.6501)	(39, 36.655)	(40, 36.6353)	(41, 36.6552)	(42, 36.6577)	(43, 36.6659)	(44, 36.6504)	(45, 36.6259)	(46, 36.6308)	(47, 36.622)	(48, 36.6225)	(49, 36.6172)	(50, 36.6443)	(51, 36.6364)	(52, 36.6311)	(53, 36.6327)	(54, 36.5999)	(55, 36.5952)	(56, 36.617)	(57, 36.5809)	(58, 36.5881)	(59, 36.5726)	(60, 36.5797)	(61, 36.5439)	(62, 36.4975)	(63, 36.4756)	(64, 36.5263)	(65, 36.5048)	(66, 36.5196)	(67, 36.5162)	(68, 36.4831)	(69, 36.5111)	(70, 36.49)	(71, 36.5097)	(72, 36.4629)	(73, 36.5051)	(74, 36.4722)	(75, 36.4332)	(76, 36.4009)	(77, 36.3784)	(78, 36.3811)	(79, 36.3974)	(80, 36.3681)	(81, 36.3462)	(82, 36.309)	(83, 36.2689)	(84, 36.3219)	(85, 36.273)	(86, 36.2079)	(87, 36.2201)	(88, 36.2683)	(89, 36.1973)	(90, 36.2018)	(91, 36.1955)	(92, 36.1616)	(93, 36.1536)	(94, 36.1596)	(95, 36.1446)	(96, 36.025)	(97, 36.0972)	(98, 36.0659)	(99, 35.9895)	(100, 34.0877)
SRR23610883_GSM7062141_I_6M_1_Homo_sapiens_RNA-Seq	(1, 36.673)	(2, 36.6952)	(3, 36.7673)	(4, 36.7599)	(5, 36.7752)	(6, 36.7985)	(7, 24.2086)	(8, 36.7736)	(9, 23.5372)	(10, 36.803)	(11, 36.7831)	(12, 36.7682)	(13, 36.767)	(14, 36.7583)	(15, 36.7726)	(16, 36.7728)	(17, 36.7701)	(18, 36.7604)	(19, 36.7544)	(20, 36.7376)	(21, 36.7378)	(22, 36.7168)	(23, 36.6827)	(24, 36.6804)	(25, 36.6824)	(26, 36.6569)	(27, 36.657)	(28, 36.6518)	(29, 36.6381)	(30, 36.6402)	(31, 36.6413)	(32, 36.6528)	(33, 36.6428)	(34, 36.648)	(35, 36.6167)	(36, 36.606)	(37, 36.5865)	(38, 36.5724)	(39, 36.6017)	(40, 36.5829)	(41, 36.598)	(42, 36.605)	(43, 36.602)	(44, 36.5921)	(45, 36.5751)	(46, 36.5688)	(47, 36.5829)	(48, 36.593)	(49, 36.5847)	(50, 36.5601)	(51, 36.5642)	(52, 36.5649)	(53, 36.5703)	(54, 36.571)	(55, 36.5455)	(56, 36.5286)	(57, 36.5223)	(58, 36.5286)	(59, 36.5274)	(60, 36.5076)	(61, 36.4573)	(62, 36.4398)	(63, 36.4463)	(64, 36.4494)	(65, 36.3951)	(66, 36.4508)	(67, 36.453)	(68, 36.4383)	(69, 36.4257)	(70, 36.4332)	(71, 36.4412)	(72, 36.4223)	(73, 36.4273)	(74, 36.4135)	(75, 36.4052)	(76, 36.39)	(77, 36.3602)	(78, 36.3686)	(79, 36.3648)	(80, 36.3204)	(81, 36.3254)	(82, 36.3195)	(83, 36.3083)	(84, 36.2954)	(85, 36.3084)	(86, 36.252)	(87, 36.2421)	(88, 36.1988)	(89, 36.2176)	(90, 36.2024)	(91, 36.1706)	(92, 36.1582)	(93, 36.2009)	(94, 36.1715)	(95, 36.1453)	(96, 36.1306)	(97, 36.0967)	(98, 36.0382)	(99, 35.9748)	(100, 35.7886)
SRR23610889_GSM7062135_I_4T_9_Homo_sapiens_RNA-Seq	(1, 36.6707)	(2, 36.6914)	(3, 36.7661)	(4, 36.7598)	(5, 36.7732)	(6, 36.7946)	(7, 24.9256)	(8, 36.7691)	(9, 23.6027)	(10, 36.7758)	(11, 36.7737)	(12, 36.7608)	(13, 36.7626)	(14, 36.7535)	(15, 36.7715)	(16, 36.7718)	(17, 36.7685)	(18, 36.7609)	(19, 36.7541)	(20, 36.7368)	(21, 36.7346)	(22, 36.7138)	(23, 36.681)	(24, 36.679)	(25, 36.6803)	(26, 36.6527)	(27, 36.6534)	(28, 36.6503)	(29, 36.6369)	(30, 36.6374)	(31, 36.6345)	(32, 36.6428)	(33, 36.6359)	(34, 36.645)	(35, 36.6107)	(36, 36.601)	(37, 36.5848)	(38, 36.5717)	(39, 36.5959)	(40, 36.5796)	(41, 36.5905)	(42, 36.5999)	(43, 36.5967)	(44, 36.5866)	(45, 36.5651)	(46, 36.5577)	(47, 36.5717)	(48, 36.5821)	(49, 36.57)	(50, 36.5445)	(51, 36.5509)	(52, 36.5529)	(53, 36.5563)	(54, 36.5565)	(55, 36.5316)	(56, 36.5116)	(57, 36.5042)	(58, 36.513)	(59, 36.5157)	(60, 36.488)	(61, 36.4361)	(62, 36.423)	(63, 36.4296)	(64, 36.4422)	(65, 36.3842)	(66, 36.441)	(67, 36.4424)	(68, 36.4238)	(69, 36.4107)	(70, 36.4168)	(71, 36.4283)	(72, 36.4094)	(73, 36.4153)	(74, 36.4014)	(75, 36.3952)	(76, 36.3776)	(77, 36.349)	(78, 36.3568)	(79, 36.3492)	(80, 36.3052)	(81, 36.3179)	(82, 36.3083)	(83, 36.3001)	(84, 36.2953)	(85, 36.302)	(86, 36.2451)	(87, 36.2407)	(88, 36.1904)	(89, 36.2062)	(90, 36.1946)	(91, 36.1669)	(92, 36.1505)	(93, 36.1927)	(94, 36.1703)	(95, 36.14)	(96, 36.1277)	(97, 36.0938)	(98, 36.0359)	(99, 35.9652)	(100, 35.7832)
SRR23610891_GSM7062133_I_4T_17_Homo_sapiens_RNA-Seq	(1, 36.5972)	(2, 36.694)	(3, 36.7434)	(4, 36.7602)	(5, 36.7966)	(6, 36.8069)	(7, 25.6825)	(8, 36.634)	(9, 24.5805)	(10, 36.6983)	(11, 36.8103)	(12, 36.7936)	(13, 36.8055)	(14, 36.8006)	(15, 36.8045)	(16, 36.8009)	(17, 36.798)	(18, 36.7976)	(19, 36.7854)	(20, 36.7787)	(21, 36.7663)	(22, 36.769)	(23, 36.7447)	(24, 36.7266)	(25, 36.7271)	(26, 36.7169)	(27, 36.7041)	(28, 36.7093)	(29, 36.6931)	(30, 36.6877)	(31, 36.6793)	(32, 36.6821)	(33, 36.6695)	(34, 36.6828)	(35, 36.6449)	(36, 36.6375)	(37, 36.6072)	(38, 36.6042)	(39, 36.6158)	(40, 36.592)	(41, 36.635)	(42, 36.638)	(43, 36.6459)	(44, 36.6292)	(45, 36.6029)	(46, 36.6025)	(47, 36.5936)	(48, 36.5944)	(49, 36.5946)	(50, 36.6241)	(51, 36.6134)	(52, 36.6131)	(53, 36.6148)	(54, 36.5798)	(55, 36.5766)	(56, 36.588)	(57, 36.5581)	(58, 36.5566)	(59, 36.5468)	(60, 36.5397)	(61, 36.4995)	(62, 36.4557)	(63, 36.4371)	(64, 36.4945)	(65, 36.4589)	(66, 36.4992)	(67, 36.4987)	(68, 36.4583)	(69, 36.4861)	(70, 36.4681)	(71, 36.4856)	(72, 36.4413)	(73, 36.498)	(74, 36.4649)	(75, 36.4289)	(76, 36.3899)	(77, 36.3687)	(78, 36.3726)	(79, 36.3944)	(80, 36.3596)	(81, 36.3377)	(82, 36.3026)	(83, 36.2641)	(84, 36.3116)	(85, 36.2698)	(86, 36.2032)	(87, 36.2156)	(88, 36.2613)	(89, 36.1963)	(90, 36.1909)	(91, 36.184)	(92, 36.1406)	(93, 36.1495)	(94, 36.1512)	(95, 36.1429)	(96, 36.0168)	(97, 36.0962)	(98, 36.0538)	(99, 35.9749)	(100, 34.1347)
SRR23610894_GSM7062130_I_3T_9_Homo_sapiens_RNA-Seq	(1, 36.5986)	(2, 36.6968)	(3, 36.743)	(4, 36.7606)	(5, 36.8002)	(6, 36.8091)	(7, 25.632)	(8, 36.629)	(9, 24.3486)	(10, 36.6814)	(11, 36.8044)	(12, 36.7895)	(13, 36.8016)	(14, 36.7976)	(15, 36.7999)	(16, 36.7975)	(17, 36.8032)	(18, 36.7985)	(19, 36.7866)	(20, 36.7817)	(21, 36.7687)	(22, 36.7721)	(23, 36.7448)	(24, 36.7288)	(25, 36.7276)	(26, 36.7219)	(27, 36.709)	(28, 36.7161)	(29, 36.7003)	(30, 36.6956)	(31, 36.691)	(32, 36.6921)	(33, 36.6796)	(34, 36.6931)	(35, 36.6662)	(36, 36.6685)	(37, 36.6401)	(38, 36.6423)	(39, 36.6435)	(40, 36.628)	(41, 36.6512)	(42, 36.6499)	(43, 36.6605)	(44, 36.648)	(45, 36.6243)	(46, 36.621)	(47, 36.612)	(48, 36.613)	(49, 36.6087)	(50, 36.6386)	(51, 36.631)	(52, 36.6249)	(53, 36.6298)	(54, 36.5932)	(55, 36.5874)	(56, 36.6029)	(57, 36.5751)	(58, 36.5719)	(59, 36.5634)	(60, 36.5681)	(61, 36.5346)	(62, 36.4909)	(63, 36.4717)	(64, 36.5184)	(65, 36.499)	(66, 36.5146)	(67, 36.511)	(68, 36.4786)	(69, 36.5043)	(70, 36.4848)	(71, 36.5008)	(72, 36.4551)	(73, 36.5057)	(74, 36.4712)	(75, 36.4351)	(76, 36.3962)	(77, 36.3751)	(78, 36.3836)	(79, 36.4014)	(80, 36.3708)	(81, 36.3503)	(82, 36.3115)	(83, 36.2742)	(84, 36.3241)	(85, 36.2786)	(86, 36.2133)	(87, 36.2234)	(88, 36.2746)	(89, 36.2105)	(90, 36.2161)	(91, 36.2042)	(92, 36.1707)	(93, 36.1736)	(94, 36.1751)	(95, 36.168)	(96, 36.0392)	(97, 36.1198)	(98, 36.079)	(99, 36.0064)	(100, 34.1145)
SRR23610896_GSM7062128_I_3T_17_Homo_sapiens_RNA-Seq	(1, 36.6783)	(2, 36.6993)	(3, 36.7705)	(4, 36.7638)	(5, 36.7761)	(6, 36.7948)	(7, 24.4078)	(8, 36.7662)	(9, 23.5203)	(10, 36.7914)	(11, 36.7808)	(12, 36.766)	(13, 36.7659)	(14, 36.7543)	(15, 36.7709)	(16, 36.7695)	(17, 36.7656)	(18, 36.7589)	(19, 36.7538)	(20, 36.7373)	(21, 36.7345)	(22, 36.7147)	(23, 36.6824)	(24, 36.6783)	(25, 36.6795)	(26, 36.6528)	(27, 36.6533)	(28, 36.6475)	(29, 36.6344)	(30, 36.6337)	(31, 36.6337)	(32, 36.6393)	(33, 36.6339)	(34, 36.645)	(35, 36.6129)	(36, 36.6053)	(37, 36.5918)	(38, 36.5816)	(39, 36.6021)	(40, 36.5847)	(41, 36.5924)	(42, 36.5993)	(43, 36.5944)	(44, 36.583)	(45, 36.5664)	(46, 36.5611)	(47, 36.5739)	(48, 36.5844)	(49, 36.5721)	(50, 36.5468)	(51, 36.5483)	(52, 36.5483)	(53, 36.5476)	(54, 36.548)	(55, 36.5294)	(56, 36.511)	(57, 36.511)	(58, 36.5187)	(59, 36.5205)	(60, 36.4989)	(61, 36.4481)	(62, 36.4327)	(63, 36.4376)	(64, 36.4433)	(65, 36.3848)	(66, 36.4376)	(67, 36.4375)	(68, 36.42)	(69, 36.4153)	(70, 36.4239)	(71, 36.4303)	(72, 36.4104)	(73, 36.4141)	(74, 36.4021)	(75, 36.3918)	(76, 36.3796)	(77, 36.3488)	(78, 36.3585)	(79, 36.3555)	(80, 36.3147)	(81, 36.324)	(82, 36.3128)	(83, 36.3025)	(84, 36.2962)	(85, 36.3047)	(86, 36.2475)	(87, 36.2398)	(88, 36.1922)	(89, 36.2095)	(90, 36.1984)	(91, 36.1724)	(92, 36.1512)	(93, 36.1996)	(94, 36.1755)	(95, 36.1438)	(96, 36.1269)	(97, 36.0962)	(98, 36.0384)	(99, 35.9758)	(100, 35.7881)
SRR23610899_GSM7062125_I_2T_9_Homo_sapiens_RNA-Seq	(1, 36.5799)	(2, 36.6815)	(3, 36.729)	(4, 36.7495)	(5, 36.7866)	(6, 36.7975)	(7, 25.47)	(8, 36.6106)	(9, 24.5619)	(10, 36.6738)	(11, 36.8009)	(12, 36.7847)	(13, 36.7926)	(14, 36.7894)	(15, 36.7932)	(16, 36.7891)	(17, 36.7949)	(18, 36.7893)	(19, 36.7757)	(20, 36.7706)	(21, 36.7559)	(22, 36.7598)	(23, 36.7312)	(24, 36.7138)	(25, 36.7108)	(26, 36.7039)	(27, 36.6859)	(28, 36.6873)	(29, 36.6714)	(30, 36.6633)	(31, 36.6611)	(32, 36.6667)	(33, 36.6553)	(34, 36.6591)	(35, 36.6377)	(36, 36.6393)	(37, 36.6198)	(38, 36.6197)	(39, 36.625)	(40, 36.6146)	(41, 36.6378)	(42, 36.6416)	(43, 36.6481)	(44, 36.6347)	(45, 36.6105)	(46, 36.6092)	(47, 36.6029)	(48, 36.5957)	(49, 36.5913)	(50, 36.6232)	(51, 36.6183)	(52, 36.6135)	(53, 36.6164)	(54, 36.584)	(55, 36.5829)	(56, 36.6075)	(57, 36.5742)	(58, 36.5737)	(59, 36.5648)	(60, 36.5662)	(61, 36.5345)	(62, 36.4865)	(63, 36.4682)	(64, 36.5072)	(65, 36.4899)	(66, 36.5015)	(67, 36.4905)	(68, 36.4514)	(69, 36.4865)	(70, 36.472)	(71, 36.4846)	(72, 36.445)	(73, 36.4926)	(74, 36.462)	(75, 36.4222)	(76, 36.3827)	(77, 36.3587)	(78, 36.3627)	(79, 36.3808)	(80, 36.3532)	(81, 36.3378)	(82, 36.2966)	(83, 36.2573)	(84, 36.3035)	(85, 36.2594)	(86, 36.1907)	(87, 36.2013)	(88, 36.253)	(89, 36.1825)	(90, 36.1857)	(91, 36.1751)	(92, 36.1156)	(93, 36.1364)	(94, 36.1396)	(95, 36.1329)	(96, 36.0051)	(97, 36.0851)	(98, 36.0472)	(99, 35.9515)	(100, 34.0451)
SRR23610901_GSM7062123_I_2T_17_Homo_sapiens_RNA-Seq	(1, 36.679)	(2, 36.6966)	(3, 36.7653)	(4, 36.757)	(5, 36.7684)	(6, 36.788)	(7, 24.9123)	(8, 36.7868)	(9, 23.6524)	(10, 36.808)	(11, 36.7912)	(12, 36.7778)	(13, 36.7749)	(14, 36.7647)	(15, 36.7779)	(16, 36.7747)	(17, 36.77)	(18, 36.7637)	(19, 36.7581)	(20, 36.7411)	(21, 36.7402)	(22, 36.7191)	(23, 36.6883)	(24, 36.6835)	(25, 36.6871)	(26, 36.6592)	(27, 36.6601)	(28, 36.6544)	(29, 36.6405)	(30, 36.6471)	(31, 36.6469)	(32, 36.6579)	(33, 36.65)	(34, 36.6531)	(35, 36.6291)	(36, 36.6207)	(37, 36.6066)	(38, 36.5981)	(39, 36.6196)	(40, 36.602)	(41, 36.6061)	(42, 36.613)	(43, 36.6113)	(44, 36.601)	(45, 36.5876)	(46, 36.5849)	(47, 36.5986)	(48, 36.6056)	(49, 36.5958)	(50, 36.5676)	(51, 36.571)	(52, 36.5714)	(53, 36.5732)	(54, 36.5744)	(55, 36.5509)	(56, 36.5414)	(57, 36.5349)	(58, 36.5433)	(59, 36.543)	(60, 36.5274)	(61, 36.483)	(62, 36.4658)	(63, 36.4731)	(64, 36.4695)	(65, 36.4153)	(66, 36.4577)	(67, 36.459)	(68, 36.4417)	(69, 36.4381)	(70, 36.4491)	(71, 36.4577)	(72, 36.4339)	(73, 36.4377)	(74, 36.4228)	(75, 36.4132)	(76, 36.3999)	(77, 36.3728)	(78, 36.3779)	(79, 36.3763)	(80, 36.3337)	(81, 36.3434)	(82, 36.3351)	(83, 36.3245)	(84, 36.3133)	(85, 36.3289)	(86, 36.2691)	(87, 36.2658)	(88, 36.2194)	(89, 36.2337)	(90, 36.2182)	(91, 36.189)	(92, 36.1734)	(93, 36.2191)	(94, 36.1924)	(95, 36.1621)	(96, 36.1504)	(97, 36.1159)	(98, 36.0606)	(99, 35.9959)	(100, 35.8162)
SRR23610913_GSM7062111_C_8M_1_Homo_sapiens_RNA-Seq	(1, 36.6025)	(2, 36.6989)	(3, 36.7475)	(4, 36.7641)	(5, 36.802)	(6, 36.8109)	(7, 25.1061)	(8, 36.6102)	(9, 24.0895)	(10, 36.6494)	(11, 36.7974)	(12, 36.7819)	(13, 36.7921)	(14, 36.7898)	(15, 36.7957)	(16, 36.7898)	(17, 36.7949)	(18, 36.7907)	(19, 36.7804)	(20, 36.7731)	(21, 36.7596)	(22, 36.7607)	(23, 36.7296)	(24, 36.7155)	(25, 36.7158)	(26, 36.7073)	(27, 36.693)	(28, 36.6976)	(29, 36.6824)	(30, 36.6766)	(31, 36.67)	(32, 36.672)	(33, 36.6602)	(34, 36.67)	(35, 36.6351)	(36, 36.6346)	(37, 36.607)	(38, 36.6047)	(39, 36.61)	(40, 36.5905)	(41, 36.6241)	(42, 36.6262)	(43, 36.6357)	(44, 36.619)	(45, 36.5933)	(46, 36.5868)	(47, 36.5782)	(48, 36.5668)	(49, 36.5684)	(50, 36.6066)	(51, 36.6021)	(52, 36.5919)	(53, 36.5899)	(54, 36.5534)	(55, 36.5518)	(56, 36.5652)	(57, 36.5362)	(58, 36.5331)	(59, 36.5256)	(60, 36.5091)	(61, 36.4584)	(62, 36.4061)	(63, 36.3866)	(64, 36.4559)	(65, 36.4018)	(66, 36.4673)	(67, 36.4692)	(68, 36.4346)	(69, 36.4663)	(70, 36.4397)	(71, 36.4661)	(72, 36.4232)	(73, 36.4824)	(74, 36.4436)	(75, 36.4064)	(76, 36.3667)	(77, 36.3466)	(78, 36.3535)	(79, 36.3707)	(80, 36.3333)	(81, 36.3099)	(82, 36.2779)	(83, 36.2423)	(84, 36.2945)	(85, 36.25)	(86, 36.1701)	(87, 36.1776)	(88, 36.2317)	(89, 36.1716)	(90, 36.1807)	(91, 36.1733)	(92, 36.1182)	(93, 36.1392)	(94, 36.1368)	(95, 36.1359)	(96, 36.0021)	(97, 36.0874)	(98, 36.0445)	(99, 35.9732)	(100, 34.0338)
SRR23610918_GSM7062106_C_7M_1_Homo_sapiens_RNA-Seq	(1, 36.5798)	(2, 36.6821)	(3, 36.7321)	(4, 36.7499)	(5, 36.79)	(6, 36.7961)	(7, 25.386)	(8, 36.5708)	(9, 24.1575)	(10, 36.6309)	(11, 36.7818)	(12, 36.7699)	(13, 36.7802)	(14, 36.7779)	(15, 36.7837)	(16, 36.7793)	(17, 36.7849)	(18, 36.7812)	(19, 36.7714)	(20, 36.7644)	(21, 36.7514)	(22, 36.7502)	(23, 36.7219)	(24, 36.7055)	(25, 36.7053)	(26, 36.6983)	(27, 36.6822)	(28, 36.6894)	(29, 36.6729)	(30, 36.6659)	(31, 36.6593)	(32, 36.6612)	(33, 36.6498)	(34, 36.6634)	(35, 36.6295)	(36, 36.6303)	(37, 36.6022)	(38, 36.5996)	(39, 36.6033)	(40, 36.5857)	(41, 36.6177)	(42, 36.6198)	(43, 36.6295)	(44, 36.6161)	(45, 36.5882)	(46, 36.5871)	(47, 36.5771)	(48, 36.5702)	(49, 36.5699)	(50, 36.6028)	(51, 36.5966)	(52, 36.5892)	(53, 36.5832)	(54, 36.5479)	(55, 36.5457)	(56, 36.5576)	(57, 36.5305)	(58, 36.529)	(59, 36.5205)	(60, 36.5092)	(61, 36.4587)	(62, 36.4063)	(63, 36.3863)	(64, 36.4549)	(65, 36.405)	(66, 36.4674)	(67, 36.4641)	(68, 36.4298)	(69, 36.4586)	(70, 36.4383)	(71, 36.4617)	(72, 36.4136)	(73, 36.4717)	(74, 36.432)	(75, 36.392)	(76, 36.3519)	(77, 36.3317)	(78, 36.3388)	(79, 36.3549)	(80, 36.3194)	(81, 36.3005)	(82, 36.2605)	(83, 36.2262)	(84, 36.2763)	(85, 36.2271)	(86, 36.1526)	(87, 36.1674)	(88, 36.2213)	(89, 36.1483)	(90, 36.1596)	(91, 36.1518)	(92, 36.0989)	(93, 36.1142)	(94, 36.1161)	(95, 36.1112)	(96, 35.9777)	(97, 36.0597)	(98, 36.0256)	(99, 35.945)	(100, 34.0047)
SRR23610923_GSM7062101_C_6M_1_Homo_sapiens_RNA-Seq	(1, 36.5574)	(2, 36.6694)	(3, 36.7227)	(4, 36.742)	(5, 36.7819)	(6, 36.7947)	(7, 25.3202)	(8, 36.6092)	(9, 24.0861)	(10, 36.6589)	(11, 36.791)	(12, 36.7746)	(13, 36.7856)	(14, 36.7771)	(15, 36.7829)	(16, 36.778)	(17, 36.7835)	(18, 36.7808)	(19, 36.7708)	(20, 36.7664)	(21, 36.7522)	(22, 36.7551)	(23, 36.7224)	(24, 36.7042)	(25, 36.7012)	(26, 36.6933)	(27, 36.6794)	(28, 36.689)	(29, 36.6756)	(30, 36.6724)	(31, 36.6661)	(32, 36.6699)	(33, 36.6546)	(34, 36.6648)	(35, 36.634)	(36, 36.6355)	(37, 36.6102)	(38, 36.6133)	(39, 36.6179)	(40, 36.6013)	(41, 36.6238)	(42, 36.6272)	(43, 36.6327)	(44, 36.6184)	(45, 36.5946)	(46, 36.5919)	(47, 36.58)	(48, 36.573)	(49, 36.5717)	(50, 36.6078)	(51, 36.5996)	(52, 36.5931)	(53, 36.5932)	(54, 36.556)	(55, 36.5501)	(56, 36.5715)	(57, 36.5413)	(58, 36.5375)	(59, 36.5307)	(60, 36.5349)	(61, 36.4982)	(62, 36.4564)	(63, 36.432)	(64, 36.4791)	(65, 36.4541)	(66, 36.476)	(67, 36.4706)	(68, 36.4374)	(69, 36.4722)	(70, 36.4553)	(71, 36.4707)	(72, 36.4225)	(73, 36.4754)	(74, 36.4403)	(75, 36.4009)	(76, 36.3597)	(77, 36.337)	(78, 36.3478)	(79, 36.3663)	(80, 36.3332)	(81, 36.3104)	(82, 36.2717)	(83, 36.2363)	(84, 36.2873)	(85, 36.2377)	(86, 36.1688)	(87, 36.1791)	(88, 36.2273)	(89, 36.1646)	(90, 36.1719)	(91, 36.1692)	(92, 36.1276)	(93, 36.1333)	(94, 36.1329)	(95, 36.128)	(96, 35.9923)	(97, 36.0784)	(98, 36.0431)	(99, 35.9648)	(100, 34.0501)
SRR23610929_GSM7062095_C_4T_9_Homo_sapiens_RNA-Seq	(1, 36.5906)	(2, 36.6891)	(3, 36.7373)	(4, 36.7559)	(5, 36.7958)	(6, 36.802)	(7, 25.494)	(8, 36.5994)	(9, 24.0776)	(10, 36.6532)	(11, 36.7941)	(12, 36.779)	(13, 36.7925)	(14, 36.7867)	(15, 36.7906)	(16, 36.7865)	(17, 36.7927)	(18, 36.787)	(19, 36.7772)	(20, 36.7708)	(21, 36.7585)	(22, 36.7582)	(23, 36.7301)	(24, 36.7136)	(25, 36.711)	(26, 36.7044)	(27, 36.6884)	(28, 36.6929)	(29, 36.6769)	(30, 36.6718)	(31, 36.6621)	(32, 36.6653)	(33, 36.6517)	(34, 36.6665)	(35, 36.6324)	(36, 36.6329)	(37, 36.6049)	(38, 36.6018)	(39, 36.6086)	(40, 36.5911)	(41, 36.6193)	(42, 36.6246)	(43, 36.6317)	(44, 36.6149)	(45, 36.5882)	(46, 36.5852)	(47, 36.5745)	(48, 36.5701)	(49, 36.568)	(50, 36.5994)	(51, 36.5938)	(52, 36.5847)	(53, 36.583)	(54, 36.5475)	(55, 36.547)	(56, 36.5689)	(57, 36.5411)	(58, 36.5428)	(59, 36.5319)	(60, 36.5322)	(61, 36.4959)	(62, 36.4513)	(63, 36.4293)	(64, 36.4822)	(65, 36.4508)	(66, 36.4771)	(67, 36.4736)	(68, 36.4362)	(69, 36.4721)	(70, 36.456)	(71, 36.471)	(72, 36.4239)	(73, 36.4757)	(74, 36.4436)	(75, 36.4017)	(76, 36.3603)	(77, 36.341)	(78, 36.3448)	(79, 36.3631)	(80, 36.3295)	(81, 36.3147)	(82, 36.2781)	(83, 36.2418)	(84, 36.2936)	(85, 36.2405)	(86, 36.173)	(87, 36.1799)	(88, 36.2303)	(89, 36.1625)	(90, 36.1681)	(91, 36.1631)	(92, 36.1089)	(93, 36.1246)	(94, 36.1215)	(95, 36.1236)	(96, 35.9945)	(97, 36.0746)	(98, 36.0354)	(99, 35.9523)	(100, 34.045)
SRR23610931_GSM7062093_C_4T_17_Homo_sapiens_RNA-Seq	(1, 36.6012)	(2, 36.6973)	(3, 36.7449)	(4, 36.7645)	(5, 36.8028)	(6, 36.8116)	(7, 25.2839)	(8, 36.6245)	(9, 24.0789)	(10, 36.6678)	(11, 36.7982)	(12, 36.7843)	(13, 36.7972)	(14, 36.7923)	(15, 36.7967)	(16, 36.7927)	(17, 36.7973)	(18, 36.7938)	(19, 36.7828)	(20, 36.7783)	(21, 36.7641)	(22, 36.7685)	(23, 36.7401)	(24, 36.7236)	(25, 36.7214)	(26, 36.7144)	(27, 36.7014)	(28, 36.7071)	(29, 36.6906)	(30, 36.6847)	(31, 36.6767)	(32, 36.6807)	(33, 36.667)	(34, 36.6813)	(35, 36.6501)	(36, 36.6497)	(37, 36.6221)	(38, 36.6217)	(39, 36.6259)	(40, 36.6065)	(41, 36.6344)	(42, 36.638)	(43, 36.6445)	(44, 36.6284)	(45, 36.6036)	(46, 36.5999)	(47, 36.59)	(48, 36.591)	(49, 36.5856)	(50, 36.6183)	(51, 36.6086)	(52, 36.6025)	(53, 36.5948)	(54, 36.5635)	(55, 36.5608)	(56, 36.5824)	(57, 36.5533)	(58, 36.5545)	(59, 36.5441)	(60, 36.5432)	(61, 36.5032)	(62, 36.4598)	(63, 36.4349)	(64, 36.4915)	(65, 36.4583)	(66, 36.4916)	(67, 36.4853)	(68, 36.4529)	(69, 36.4814)	(70, 36.4646)	(71, 36.4838)	(72, 36.4352)	(73, 36.489)	(74, 36.45)	(75, 36.4127)	(76, 36.3696)	(77, 36.3508)	(78, 36.3554)	(79, 36.3717)	(80, 36.3437)	(81, 36.3208)	(82, 36.284)	(83, 36.245)	(84, 36.2963)	(85, 36.2481)	(86, 36.1817)	(87, 36.1887)	(88, 36.2381)	(89, 36.1663)	(90, 36.1711)	(91, 36.1722)	(92, 36.1229)	(93, 36.1358)	(94, 36.1388)	(95, 36.1365)	(96, 36.0033)	(97, 36.0828)	(98, 36.0492)	(99, 35.9754)	(100, 34.0496)
