Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99
SRR23610875_GSM7062173_P_4T_17_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.0068987599999999994)	(3, 0.00438302)	(4, 0.006805009999999999)	(5, 0.000171883)	(6, 0.0)	(7, 7.812869999999999e-06)	(8, 0.0)	(9, 0.00185946)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.00025001200000000003)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 8.26348e-06)	(49, 8.30283e-06)	(50, 8.34131e-06)	(51, 2.51405e-05)	(52, 8.4255e-06)	(53, 0.0)	(54, 0.0045119800000000005)	(55, 0.0019306299999999998)	(56, 0.00115764)	(57, 7.82761e-05)	(58, 0.0)	(59, 0.0)	(60, 8.87419e-06)	(61, 0.0)	(62, 0.0)	(63, 0.00410697)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.000701857)	(74, 0.00112468)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610883_GSM7062141_I_6M_1_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.036975)	(3, 0.00250123)	(4, 2.09016e-05)	(5, 0.0)	(6, 0.000118443)	(7, 0.00017418)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.000229918)	(21, 0.0)	(22, 0.0)	(23, 9.75409e-05)	(24, 0.0)	(25, 0.0)	(26, 3.4836100000000003e-05)	(27, 0.000292623)	(28, 0.000522541)	(29, 0.00814467)	(30, 0.00012541)	(31, 0.0015930299999999998)	(32, 0.0027467800000000003)	(33, 0.00277512)	(34, 0.0)	(35, 9.891270000000001e-05)	(36, 0.0)	(37, 0.0)	(38, 0.000371731)	(39, 0.00116277)	(40, 0.00288979)	(41, 0.007758010000000001)	(42, 0.000109415)	(43, 0.00208261)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.000841856)	(48, 0.000461452)	(49, 0.000137072)	(50, 4.59941e-05)	(51, 0.00011576599999999999)	(52, 0.0)	(53, 0.0)	(54, 0.00039546000000000004)	(55, 0.000989082)	(56, 0.00549796)	(57, 0.00116975)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 6.29791e-05)	(68, 0.000118258)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.000265149)	(78, 0.0011777600000000001)	(79, 0.0)	(80, 0.000778853)	(81, 0.0)	(82, 0.000208425)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.000706977)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610889_GSM7062135_I_4T_9_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.037964200000000003)	(3, 0.00235808)	(4, 4.3507e-05)	(5, 0.0)	(6, 7.83127e-05)	(7, 0.000191431)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 8.70141e-06)	(20, 0.00012182000000000001)	(21, 0.0)	(22, 0.0)	(23, 7.83127e-05)	(24, 0.0)	(25, 0.0)	(26, 4.3507e-05)	(27, 0.000269744)	(28, 0.000600397)	(29, 0.00890154)	(30, 0.000200132)	(31, 0.00138695)	(32, 0.0027722)	(33, 0.00283118)	(34, 0.0)	(35, 3.52306e-05)	(36, 8.831939999999999e-06)	(37, 0.0)	(38, 0.000311403)	(39, 0.000990964)	(40, 0.00304183)	(41, 0.00857511)	(42, 9.95165e-05)	(43, 0.0023082)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0009563379999999999)	(48, 0.000588262)	(49, 0.000131506)	(50, 6.61497e-05)	(51, 8.55701e-05)	(52, 0.0)	(53, 9.64057e-06)	(54, 0.000495883)	(55, 0.00100922)	(56, 0.0056326300000000004)	(57, 0.000976745)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 9.86337e-05)	(68, 0.000121824)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 0.0)	(75, 0.0)	(76, 0.0)	(77, 0.000346678)	(78, 0.00124165)	(79, 0.0)	(80, 0.000699236)	(81, 0.0)	(82, 0.000226169)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.000761853)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610891_GSM7062133_I_4T_17_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.006805530000000001)	(3, 0.0049796599999999995)	(4, 0.00662917)	(5, 9.336859999999999e-05)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00170138)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.000238609)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 3.48801e-05)	(52, 1.17173e-05)	(53, 0.0)	(54, 0.00460421)	(55, 0.0014919)	(56, 0.0008136500000000001)	(57, 3.6774300000000005e-05)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.00430762)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 2.82887e-05)	(71, 0.0)	(72, 0.0)	(73, 0.000679498)	(74, 0.00119813)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610894_GSM7062130_I_3T_9_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.007124060000000001)	(3, 0.00473797)	(4, 0.00675631)	(5, 0.000256569)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.00178743)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.00030788200000000004)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 9.18954e-06)	(49, 9.24342e-06)	(50, 9.29677e-06)	(51, 9.352120000000001e-06)	(52, 0.0)	(53, 0.0)	(54, 0.00449941)	(55, 0.0017609300000000002)	(56, 0.0009990770000000001)	(57, 6.8441e-05)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.00410345)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 1.10466e-05)	(71, 0.0)	(72, 0.0)	(73, 0.000745537)	(74, 0.00118399)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610896_GSM7062128_I_3T_17_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.0372366)	(3, 0.00215606)	(4, 3.9560799999999996e-05)	(5, 0.0)	(6, 6.92313e-05)	(7, 7.91215e-05)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.000168133)	(21, 0.0)	(22, 0.0)	(23, 0.000138463)	(24, 9.89019e-06)	(25, 0.0)	(26, 2.96706e-05)	(27, 0.000296706)	(28, 0.000613192)	(29, 0.00868359)	(30, 0.00023736500000000002)	(31, 0.00124881)	(32, 0.00288051)	(33, 0.0025080799999999998)	(34, 0.0)	(35, 4.9974999999999995e-05)	(36, 2.00396e-05)	(37, 0.0)	(38, 0.00045399700000000004)	(39, 0.00106263)	(40, 0.0028769299999999998)	(41, 0.00830376)	(42, 0.00012290400000000001)	(43, 0.0016250099999999999)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.00059795)	(48, 0.00036908)	(49, 5.3012099999999993e-05)	(50, 4.2641799999999995e-05)	(51, 0.00010721000000000001)	(52, 0.0)	(53, 0.0)	(54, 0.000328368)	(55, 0.000628342)	(56, 0.00468831)	(57, 0.0010749400000000001)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 7.34438e-05)	(68, 6.18097e-05)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 1.32822e-05)	(75, 0.0)	(76, 0.0)	(77, 0.000357658)	(78, 0.0012394399999999999)	(79, 0.0)	(80, 0.000775173)	(81, 0.0)	(82, 0.00022111899999999998)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.000790738)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610899_GSM7062125_I_2T_9_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.00686116)	(3, 0.00546904)	(4, 0.0068363)	(5, 0.000281739)	(6, 0.0)	(7, 8.28643e-06)	(8, 0.0)	(9, 0.0018064399999999999)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.000273452)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 9.3353e-06)	(52, 0.0)	(53, 0.0)	(54, 0.0043869899999999995)	(55, 0.00174866)	(56, 0.0011214699999999998)	(57, 7.874560000000001e-05)	(58, 9.93622e-06)	(59, 0.0)	(60, 3.03871e-05)	(61, 0.0)	(62, 0.0)	(63, 0.00422515)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 1.13368e-05)	(71, 0.0)	(72, 0.0)	(73, 0.000662526)	(74, 0.00100686)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610901_GSM7062123_I_2T_17_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.0384911)	(3, 0.00249448)	(4, 6.9291e-05)	(5, 0.0)	(6, 5.19682e-05)	(7, 0.00019055)	(8, 0.0)	(9, 0.0)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.0)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.000196324)	(21, 0.0)	(22, 5.77425e-06)	(23, 6.35167e-05)	(24, 0.0)	(25, 5.77425e-06)	(26, 4.6194e-05)	(27, 0.00026561499999999997)	(28, 0.0004908110000000001)	(29, 0.008701790000000001)	(30, 0.00019055)	(31, 0.00135461)	(32, 0.00296007)	(33, 0.00275778)	(34, 5.83172e-06)	(35, 7.601239999999999e-05)	(36, 1.1727399999999999e-05)	(37, 0.0)	(38, 0.000384147)	(39, 0.00104379)	(40, 0.00277236)	(41, 0.00828999)	(42, 9.01878e-05)	(43, 0.0019087199999999998)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.000820905)	(48, 0.00046550000000000004)	(49, 8.73999e-05)	(50, 6.90737e-05)	(51, 0.00012634700000000002)	(52, 0.0)	(53, 0.0)	(54, 0.000432733)	(55, 0.000878425)	(56, 0.00535326)	(57, 0.0011045900000000001)	(58, 0.0)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0)	(64, 7.036009999999999e-06)	(65, 0.0)	(66, 0.0)	(67, 0.000108752)	(68, 0.00010253299999999999)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.0)	(74, 7.87628e-06)	(75, 0.0)	(76, 1.61215e-05)	(77, 0.000432431)	(78, 0.00136293)	(79, 0.0)	(80, 0.0009032609999999999)	(81, 0.0)	(82, 0.00022751200000000003)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.000876302)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610913_GSM7062111_C_8M_1_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.00685338)	(3, 0.00504525)	(4, 0.00701864)	(5, 0.000223585)	(6, 0.0)	(7, 9.721099999999999e-06)	(8, 0.0)	(9, 0.0017498000000000001)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.00025274900000000003)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 3.18787e-05)	(52, 0.0)	(53, 0.0)	(54, 0.00484704)	(55, 0.0018291000000000002)	(56, 0.00102741)	(57, 0.000111418)	(58, 0.0)	(59, 0.0)	(60, 1.14408e-05)	(61, 0.0)	(62, 0.0)	(63, 0.00430769)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 1.27198e-05)	(71, 0.0)	(72, 0.0)	(73, 0.000635303)	(74, 0.0011529799999999998)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610918_GSM7062106_C_7M_1_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.00690324)	(3, 0.00520925)	(4, 0.00677594)	(5, 0.000156669)	(6, 0.0)	(7, 9.791829999999999e-06)	(8, 0.0)	(9, 0.00169399)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.00023500400000000003)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 1.05031e-05)	(50, 1.05553e-05)	(51, 3.18194e-05)	(52, 1.0666200000000001e-05)	(53, 1.07254e-05)	(54, 0.00466732)	(55, 0.0017614599999999998)	(56, 0.00104013)	(57, 3.30722e-05)	(58, 0.0)	(59, 0.0)	(60, 2.2518499999999998e-05)	(61, 0.0)	(62, 0.0)	(63, 0.0043064800000000006)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 1.22453e-05)	(71, 0.0)	(72, 0.0)	(73, 0.000884751)	(74, 0.0012006)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610923_GSM7062101_C_6M_1_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.006753669999999999)	(3, 0.00512069)	(4, 0.0063807)	(5, 0.00023184199999999998)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0019253)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.000221762)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 2.18694e-05)	(52, 0.0)	(53, 0.0)	(54, 0.00471779)	(55, 0.00184163)	(56, 0.00116538)	(57, 3.41988e-05)	(58, 0.0)	(59, 0.0)	(60, 2.33421e-05)	(61, 0.0)	(62, 0.0)	(63, 0.0038410600000000003)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 0.0)	(71, 0.0)	(72, 0.0)	(73, 0.000718221)	(74, 0.0011036800000000001)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610929_GSM7062095_C_4T_9_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.006553119999999999)	(3, 0.00497396)	(4, 0.007048990000000001)	(5, 0.000213606)	(6, 0.0)	(7, 7.62877e-06)	(8, 0.0)	(9, 0.0016478200000000001)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.000236492)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 8.18603e-06)	(49, 8.23139e-06)	(50, 0.0)	(51, 2.49642e-05)	(52, 8.371620000000001e-06)	(53, 8.4221e-06)	(54, 0.00445637)	(55, 0.00176059)	(56, 0.00105074)	(57, 7.81032e-05)	(58, 8.74326e-06)	(59, 0.0)	(60, 0.0)	(61, 0.0)	(62, 0.0)	(63, 0.0041304)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 9.74201e-06)	(71, 0.0)	(72, 0.0)	(73, 0.0007179220000000001)	(74, 0.000961582)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
SRR23610931_GSM7062093_C_4T_17_Homo_sapiens_RNA-Seq	(1, 0.0)	(2, 0.00696227)	(3, 0.00486341)	(4, 0.006414059999999999)	(5, 0.000140968)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0018952399999999999)	(10, 0.0)	(11, 0.0)	(12, 0.0)	(13, 0.000258442)	(14, 0.0)	(15, 0.0)	(16, 0.0)	(17, 0.0)	(18, 0.0)	(19, 0.0)	(20, 0.0)	(21, 0.0)	(22, 0.0)	(23, 0.0)	(24, 0.0)	(25, 0.0)	(26, 0.0)	(27, 0.0)	(28, 0.0)	(29, 0.0)	(30, 0.0)	(31, 0.0)	(32, 0.0)	(33, 0.0)	(34, 0.0)	(35, 0.0)	(36, 0.0)	(37, 0.0)	(38, 0.0)	(39, 0.0)	(40, 0.0)	(41, 0.0)	(42, 0.0)	(43, 0.0)	(44, 0.0)	(45, 0.0)	(46, 0.0)	(47, 0.0)	(48, 0.0)	(49, 0.0)	(50, 0.0)	(51, 1.70497e-05)	(52, 0.0)	(53, 0.0)	(54, 0.00426223)	(55, 0.0015765199999999999)	(56, 0.000997305)	(57, 5.33583e-05)	(58, 0.0)	(59, 0.0)	(60, 9.100120000000001e-06)	(61, 0.0)	(62, 0.0)	(63, 0.00427256)	(64, 0.0)	(65, 0.0)	(66, 0.0)	(67, 0.0)	(68, 0.0)	(69, 0.0)	(70, 9.98594e-06)	(71, 0.0)	(72, 0.0)	(73, 0.000610953)	(74, 0.0012361000000000002)	(75, 0.0)	(76, 0.0)	(77, 0.0)	(78, 0.0)	(79, 0.0)	(80, 0.0)	(81, 0.0)	(82, 0.0)	(83, 0.0)	(84, 0.0)	(85, 0.0)	(86, 0.0)	(87, 0.0)	(88, 0.0)	(89, 0.0)	(90, 0.0)	(91, 0.0)	(92, 0.0)	(93, 0.0)	(94, 0.0)	(95, 0.0)	(96, 0.0)	(97, 0.0)	(98, 0.0)	(99, 0.0)	(100, 0.0)
